City,Timestamp,AQI,PM2.5,PM10,CO,NO2,SO2,O3,Latitude,Longitude
Delhi,2025-06-23 05:04:52,178,11.74,352.7,2.31,40.43,48.37,53.74,28.7041,77.1025
Delhi,2025-06-24 01:04:52,128,129.56,157.84,2.05,48.91,106.11,102.63,28.7041,77.1025
Delhi,2025-06-25 02:04:52,285,257.31,330.74,2.32,174.77,148.09,5.68,28.7041,77.1025
Delhi,2025-06-24 08:04:52,286,222.59,316.53,2.22,187.1,2.06,165.3,28.7041,77.1025
Delhi,2025-06-23 07:04:52,277,236.35,282.23,1.27,117.65,138.41,12.77,28.7041,77.1025
Delhi,2025-06-23 09:04:52,266,196.47,363.27,0.18,17.62,97.57,149.56,28.7041,77.1025
Delhi,2025-06-23 10:04:52,211,209.87,198.71,0.14,139.0,64.13,93.01,28.7041,77.1025
Delhi,2025-06-24 08:04:52,308,253.14,370.32,2.32,143.72,115.82,166.32,28.7041,77.1025
Delhi,2025-06-28 08:04:52,195,67.78,330.74,1.47,185.59,95.4,39.9,28.7041,77.1025
Delhi,2025-06-25 11:04:52,266,291.47,215.36,1.47,73.99,96.18,84.86,28.7041,77.1025
Delhi,2025-06-29 16:04:52,181,153.33,248.18,1.21,92.68,122.55,63.83,28.7041,77.1025
Delhi,2025-06-26 16:04:52,274,155.06,382.1,0.92,95.58,127.09,123.53,28.7041,77.1025
Delhi,2025-06-30 02:04:52,181,236.39,152.58,0.29,166.31,12.78,25.84,28.7041,77.1025
Delhi,2025-06-29 22:04:52,146,138.06,179.12,2.0,117.79,87.8,170.65,28.7041,77.1025
Delhi,2025-06-28 22:04:52,200,60.89,336.4,2.27,85.43,145.55,70.26,28.7041,77.1025
Delhi,2025-06-24 14:04:52,288,183.69,363.54,2.23,189.38,39.24,120.45,28.7041,77.1025
Delhi,2025-06-28 04:04:52,173,114.18,238.55,0.62,30.78,111.11,172.95,28.7041,77.1025
Delhi,2025-06-25 00:04:52,76,84.87,95.1,0.93,183.75,21.63,117.19,28.7041,77.1025
Delhi,2025-06-28 16:04:52,291,187.26,390.68,0.3,44.33,135.43,71.81,28.7041,77.1025
Delhi,2025-06-25 00:04:52,20,13.51,47.37,1.38,38.97,102.59,100.17,28.7041,77.1025
Delhi,2025-06-25 04:04:52,296,219.63,340.28,0.8,72.31,14.83,167.92,28.7041,77.1025
Delhi,2025-06-28 14:04:52,100,90.14,82.69,0.23,109.04,113.67,157.73,28.7041,77.1025
Delhi,2025-06-29 11:04:52,258,158.31,327.87,0.29,92.25,11.27,79.92,28.7041,77.1025
Delhi,2025-06-28 06:04:52,201,100.0,336.2,1.29,98.66,147.43,145.55,28.7041,77.1025
Delhi,2025-06-30 03:04:52,313,236.1,370.53,2.16,187.67,28.13,173.08,28.7041,77.1025
Delhi,2025-06-28 10:04:52,188,150.18,195.41,0.1,194.04,49.06,152.28,28.7041,77.1025
Delhi,2025-06-29 22:04:52,188,237.84,122.51,0.12,154.51,26.42,100.37,28.7041,77.1025
Delhi,2025-06-26 15:04:52,131,147.66,149.03,2.47,54.45,72.17,78.98,28.7041,77.1025
Delhi,2025-06-23 17:04:52,176,288.42,68.4,0.73,114.41,90.54,168.6,28.7041,77.1025
Delhi,2025-06-25 21:04:52,131,20.19,267.98,0.69,197.24,143.65,168.41,28.7041,77.1025
Delhi,2025-06-28 11:04:52,135,111.78,186.3,1.17,97.1,123.3,60.25,28.7041,77.1025
Delhi,2025-06-25 01:04:52,138,24.11,265.56,1.25,115.99,102.6,177.52,28.7041,77.1025
Delhi,2025-06-24 04:04:52,173,64.14,244.13,0.18,137.55,36.56,102.42,28.7041,77.1025
Delhi,2025-06-23 19:04:52,255,273.01,201.35,0.14,91.15,143.64,42.31,28.7041,77.1025
Delhi,2025-06-29 06:04:52,276,206.95,326.8,1.97,114.78,47.99,143.44,28.7041,77.1025
Delhi,2025-06-26 02:04:52,208,65.71,390.74,1.66,196.54,29.11,81.51,28.7041,77.1025
Delhi,2025-06-28 13:04:52,18,40.28,22.95,1.27,25.33,29.1,48.45,28.7041,77.1025
Delhi,2025-06-25 22:04:52,154,299.33,48.9,2.47,75.41,102.51,42.08,28.7041,77.1025
Delhi,2025-06-27 19:04:52,265,272.91,227.01,0.25,168.08,123.94,126.96,28.7041,77.1025
Delhi,2025-06-28 22:04:52,170,181.51,180.64,1.8,157.03,5.73,116.26,28.7041,77.1025
Delhi,2025-06-24 01:04:52,69,27.93,109.08,1.87,187.85,92.48,178.35,28.7041,77.1025
Delhi,2025-06-27 05:04:52,90,23.22,191.68,1.14,62.33,106.15,121.82,28.7041,77.1025
Delhi,2025-06-25 19:04:52,183,152.32,235.36,0.51,150.76,147.76,100.73,28.7041,77.1025
Delhi,2025-06-28 09:04:52,183,165.2,235.11,1.21,136.79,102.28,22.48,28.7041,77.1025
Delhi,2025-06-28 03:04:52,218,267.06,147.73,0.51,6.24,7.8,73.6,28.7041,77.1025
Delhi,2025-06-26 10:04:52,76,94.51,78.93,0.84,89.04,26.47,82.93,28.7041,77.1025
Delhi,2025-06-24 08:04:52,178,32.46,338.66,0.26,139.08,114.21,134.59,28.7041,77.1025
Delhi,2025-06-26 00:04:52,332,286.16,342.36,0.92,181.47,40.11,76.79,28.7041,77.1025
Delhi,2025-06-25 09:04:52,96,135.22,27.02,0.7,89.12,56.56,78.75,28.7041,77.1025
Delhi,2025-06-28 06:04:52,178,215.23,150.62,2.35,31.18,92.31,15.62,28.7041,77.1025
Delhi,2025-06-25 07:04:52,161,200.41,103.67,0.98,187.11,53.36,110.72,28.7041,77.1025
Delhi,2025-06-28 07:04:52,57,73.28,21.16,1.42,136.04,76.6,25.31,28.7041,77.1025
Delhi,2025-06-27 00:04:52,165,212.83,77.77,0.98,11.47,92.48,51.16,28.7041,77.1025
Delhi,2025-06-28 20:04:52,115,198.95,65.66,0.99,5.54,4.23,15.54,28.7041,77.1025
Delhi,2025-06-28 16:04:52,118,228.25,27.51,1.85,152.57,27.27,168.7,28.7041,77.1025
Delhi,2025-06-27 21:04:52,51,100.07,30.09,0.19,101.82,44.76,114.85,28.7041,77.1025
Delhi,2025-06-24 18:04:52,192,190.76,159.56,2.08,143.49,129.09,131.48,28.7041,77.1025
Delhi,2025-06-28 04:04:52,314,257.38,371.72,0.23,14.82,16.06,97.18,28.7041,77.1025
Delhi,2025-06-25 19:04:52,242,285.43,235.75,0.14,32.37,55.73,178.26,28.7041,77.1025
Delhi,2025-06-28 04:04:52,275,265.75,281.96,1.6,110.72,107.85,55.14,28.7041,77.1025
Delhi,2025-06-25 11:04:52,99,147.72,74.83,0.57,163.53,50.36,51.11,28.7041,77.1025
Delhi,2025-06-29 17:04:52,246,60.25,397.54,1.65,125.19,135.87,46.74,28.7041,77.1025
Delhi,2025-06-27 17:04:52,129,137.65,82.53,1.62,83.07,102.58,23.59,28.7041,77.1025
Delhi,2025-06-23 07:04:52,179,186.39,154.86,2.43,135.24,129.03,83.19,28.7041,77.1025
Delhi,2025-06-25 15:04:52,245,205.09,307.73,1.39,78.13,68.25,85.75,28.7041,77.1025
Delhi,2025-06-30 04:04:52,24,55.05,29.1,1.32,161.89,64.75,66.88,28.7041,77.1025
Delhi,2025-06-24 15:04:52,148,10.39,283.56,0.34,20.6,102.81,71.33,28.7041,77.1025
Delhi,2025-06-25 23:04:52,38,61.65,39.38,1.17,29.72,138.37,36.61,28.7041,77.1025
Delhi,2025-06-23 23:04:52,201,217.53,220.86,1.31,18.33,68.21,63.13,28.7041,77.1025
Delhi,2025-06-24 09:04:52,228,108.46,371.87,0.95,76.01,79.37,167.75,28.7041,77.1025
Delhi,2025-06-23 21:04:52,175,25.36,363.16,2.37,114.37,117.77,5.52,28.7041,77.1025
Delhi,2025-06-25 01:04:52,133,199.87,49.45,1.6,136.36,93.79,38.03,28.7041,77.1025
Delhi,2025-06-26 03:04:52,295,227.86,329.7,0.29,173.71,46.1,117.02,28.7041,77.1025
Delhi,2025-06-26 22:04:52,293,223.98,368.52,0.14,182.9,81.88,82.27,28.7041,77.1025
Delhi,2025-06-30 03:04:52,120,102.45,102.49,1.17,186.0,65.92,35.63,28.7041,77.1025
Delhi,2025-06-23 20:04:52,156,59.28,257.68,1.51,147.2,102.06,102.78,28.7041,77.1025
Delhi,2025-06-23 05:04:52,160,154.99,186.0,1.72,78.41,144.16,9.46,28.7041,77.1025
Delhi,2025-06-28 13:04:52,222,146.18,305.4,1.4,120.8,92.49,9.49,28.7041,77.1025
Delhi,2025-06-29 16:04:52,150,97.52,173.59,0.62,97.54,44.93,58.59,28.7041,77.1025
Delhi,2025-06-28 21:04:52,226,181.7,266.32,2.31,99.21,127.55,61.35,28.7041,77.1025
Delhi,2025-06-26 05:04:52,108,40.61,155.44,1.79,140.99,28.93,175.65,28.7041,77.1025
Delhi,2025-06-27 22:04:52,318,272.3,388.96,2.16,140.09,59.8,80.44,28.7041,77.1025
Delhi,2025-06-28 07:04:52,222,257.26,219.86,2.48,173.0,104.66,80.67,28.7041,77.1025
Delhi,2025-06-25 13:04:52,251,299.05,227.95,1.34,139.76,118.24,79.66,28.7041,77.1025
Delhi,2025-06-24 17:04:52,151,64.37,277.29,1.74,52.96,19.76,120.21,28.7041,77.1025
Delhi,2025-06-28 03:04:52,173,280.2,38.51,1.74,79.5,139.09,135.91,28.7041,77.1025
Delhi,2025-06-25 22:04:52,252,116.56,367.16,1.01,127.01,77.3,47.98,28.7041,77.1025
Delhi,2025-06-27 07:04:52,268,291.12,245.48,0.52,109.04,52.36,47.54,28.7041,77.1025
Delhi,2025-06-24 16:04:52,138,280.96,23.18,1.78,118.74,57.28,23.91,28.7041,77.1025
Delhi,2025-06-25 08:04:52,147,26.05,285.56,1.4,98.24,127.29,169.47,28.7041,77.1025
Delhi,2025-06-29 05:04:52,248,139.44,354.3,2.45,150.21,53.13,90.75,28.7041,77.1025
Delhi,2025-06-23 08:04:52,198,57.62,375.08,1.68,78.12,7.97,155.01,28.7041,77.1025
Delhi,2025-06-26 16:04:52,119,176.49,66.45,1.01,52.65,12.73,97.06,28.7041,77.1025
Delhi,2025-06-29 12:04:52,267,171.2,389.44,1.41,27.89,33.02,112.31,28.7041,77.1025
Delhi,2025-06-25 16:04:52,122,84.52,196.05,2.29,158.47,93.04,179.58,28.7041,77.1025
Delhi,2025-06-24 11:04:52,251,293.45,200.66,2.13,134.11,125.71,46.88,28.7041,77.1025
Delhi,2025-06-26 09:04:52,169,235.7,131.32,0.52,106.28,17.97,154.19,28.7041,77.1025
Delhi,2025-06-24 02:04:52,276,276.77,307.16,2.49,126.71,131.42,128.77,28.7041,77.1025
Delhi,2025-06-24 03:04:52,228,46.32,394.54,0.95,61.57,54.43,64.98,28.7041,77.1025
Delhi,2025-06-26 07:04:52,126,106.98,127.63,1.75,155.22,5.97,53.25,28.7041,77.1025
Delhi,2025-06-30 04:04:52,140,148.86,101.24,1.2,125.94,84.81,146.47,28.7041,77.1025
Delhi,2025-06-26 22:04:52,145,75.01,220.54,2.09,147.83,140.45,30.07,28.7041,77.1025
Delhi,2025-06-24 14:04:52,156,151.62,186.61,2.26,64.01,61.5,169.49,28.7041,77.1025
Delhi,2025-06-27 17:04:52,134,144.67,156.03,0.84,113.35,31.19,117.78,28.7041,77.1025
Delhi,2025-06-26 11:04:52,200,147.78,239.86,2.01,139.03,110.59,54.5,28.7041,77.1025
Delhi,2025-06-23 07:04:52,115,46.81,194.15,0.56,181.63,114.9,56.31,28.7041,77.1025
Delhi,2025-06-24 04:04:52,84,92.44,41.73,1.5,125.17,96.38,96.57,28.7041,77.1025
Delhi,2025-06-27 14:04:52,171,179.39,134.13,0.12,27.08,25.56,145.68,28.7041,77.1025
Delhi,2025-06-27 04:04:52,69,49.76,95.83,1.05,60.34,38.4,127.76,28.7041,77.1025
Delhi,2025-06-29 15:04:52,197,37.27,341.97,1.35,118.89,73.16,74.83,28.7041,77.1025
Delhi,2025-06-26 15:04:52,146,54.74,269.4,0.85,40.26,145.48,165.48,28.7041,77.1025
Delhi,2025-06-23 13:04:52,180,83.42,290.65,0.87,35.36,103.5,41.45,28.7041,77.1025
Delhi,2025-06-27 01:04:52,194,45.84,341.34,0.14,13.51,147.26,107.19,28.7041,77.1025
Delhi,2025-06-25 16:04:52,151,248.66,80.73,1.23,119.21,42.93,28.99,28.7041,77.1025
Delhi,2025-06-27 11:04:52,142,161.45,104.13,1.72,72.25,33.93,139.97,28.7041,77.1025
Delhi,2025-06-30 04:04:52,175,236.1,103.97,2.38,111.54,135.35,93.1,28.7041,77.1025
Delhi,2025-06-27 02:04:52,154,54.75,222.93,2.47,120.06,113.63,59.12,28.7041,77.1025
Delhi,2025-06-29 10:04:52,47,33.08,57.77,1.64,146.28,69.78,171.09,28.7041,77.1025
Delhi,2025-06-24 17:04:52,267,251.94,321.86,0.18,73.18,35.46,113.65,28.7041,77.1025
Delhi,2025-06-24 14:04:52,178,208.11,119.12,2.2,159.97,38.31,44.53,28.7041,77.1025
Delhi,2025-06-26 10:04:52,207,12.99,389.74,0.15,50.09,138.56,136.4,28.7041,77.1025
Delhi,2025-06-24 23:04:52,84,96.1,82.16,0.36,168.67,69.32,66.64,28.7041,77.1025
Delhi,2025-06-29 16:04:52,152,127.65,157.26,1.06,163.12,138.48,127.59,28.7041,77.1025
Delhi,2025-06-29 04:04:52,141,231.09,74.05,0.61,65.37,65.1,70.3,28.7041,77.1025
Delhi,2025-06-29 07:04:52,171,64.63,259.98,2.2,72.26,94.45,28.85,28.7041,77.1025
Delhi,2025-06-24 20:04:52,118,71.56,181.66,2.02,79.65,79.85,117.8,28.7041,77.1025
Delhi,2025-06-23 16:04:52,213,94.33,325.31,1.61,137.68,41.29,140.18,28.7041,77.1025
Delhi,2025-06-28 03:04:52,91,94.55,127.26,2.26,22.76,73.54,70.44,28.7041,77.1025
Delhi,2025-06-27 14:04:52,174,200.86,171.96,1.38,84.07,141.27,28.36,28.7041,77.1025
Delhi,2025-06-25 16:04:52,175,227.51,160.9,1.37,192.02,51.81,148.33,28.7041,77.1025
Delhi,2025-06-27 15:04:52,206,55.19,393.66,1.32,188.02,8.41,120.0,28.7041,77.1025
Delhi,2025-06-28 00:04:52,214,14.78,398.43,2.5,196.07,67.75,124.22,28.7041,77.1025
Delhi,2025-06-27 07:04:52,231,117.73,368.16,2.16,68.58,76.06,161.27,28.7041,77.1025
Delhi,2025-06-25 04:04:52,262,243.3,271.74,2.36,88.39,69.85,35.06,28.7041,77.1025
Delhi,2025-06-24 17:04:52,181,49.89,300.54,2.12,119.21,35.38,130.77,28.7041,77.1025
Delhi,2025-06-25 16:04:52,162,101.63,255.89,1.53,184.88,53.21,40.39,28.7041,77.1025
Delhi,2025-06-23 10:04:52,231,247.08,212.09,0.49,54.29,83.5,78.63,28.7041,77.1025
Delhi,2025-06-24 05:04:52,158,46.43,286.06,1.8,43.11,23.1,137.26,28.7041,77.1025
Delhi,2025-06-27 09:04:52,191,57.89,306.33,1.3,37.98,53.88,142.02,28.7041,77.1025
Delhi,2025-06-26 04:04:52,168,156.58,187.57,0.36,194.78,94.36,167.54,28.7041,77.1025
Delhi,2025-06-24 18:04:52,234,182.74,301.11,2.18,99.2,57.17,50.66,28.7041,77.1025
Delhi,2025-06-26 17:04:52,263,244.4,289.52,2.03,118.73,60.23,133.91,28.7041,77.1025
Delhi,2025-06-26 18:04:52,249,205.69,304.21,0.53,40.98,104.75,175.72,28.7041,77.1025
Delhi,2025-06-26 03:04:52,270,148.8,371.29,2.21,96.88,23.0,82.51,28.7041,77.1025
Delhi,2025-06-30 04:04:52,229,283.71,154.6,0.81,34.59,23.2,96.3,28.7041,77.1025
Delhi,2025-06-23 18:04:52,197,173.25,204.83,0.64,146.73,62.91,123.79,28.7041,77.1025
Delhi,2025-06-30 00:04:52,111,82.7,160.88,1.11,53.14,25.28,178.24,28.7041,77.1025
Delhi,2025-06-26 18:04:52,230,118.53,351.68,2.15,46.16,67.03,13.16,28.7041,77.1025
Delhi,2025-06-23 05:04:52,160,268.58,62.26,1.5,11.05,53.48,99.11,28.7041,77.1025
Delhi,2025-06-30 01:04:52,261,209.8,326.35,0.3,165.69,72.87,75.7,28.7041,77.1025
Delhi,2025-06-28 19:04:52,48,63.71,60.43,1.83,190.39,128.89,83.29,28.7041,77.1025
Delhi,2025-06-24 02:04:52,142,178.94,87.97,1.8,130.58,7.45,14.95,28.7041,77.1025
Delhi,2025-06-24 20:04:52,254,112.85,379.42,1.58,12.59,139.99,173.74,28.7041,77.1025
Delhi,2025-06-28 00:04:52,184,49.77,347.81,2.47,62.92,56.66,38.0,28.7041,77.1025
Delhi,2025-06-29 16:04:52,112,118.74,85.82,1.54,176.96,66.63,154.51,28.7041,77.1025
Delhi,2025-06-29 05:04:52,59,81.87,66.3,0.98,37.78,3.51,170.19,28.7041,77.1025
Delhi,2025-06-28 04:04:52,207,243.38,159.9,0.33,162.34,139.19,152.3,28.7041,77.1025
Delhi,2025-06-29 06:04:52,146,68.42,240.12,0.43,86.98,112.58,106.82,28.7041,77.1025
Delhi,2025-06-28 00:04:52,191,143.05,278.85,1.55,141.63,117.31,120.25,28.7041,77.1025
Delhi,2025-06-26 12:04:52,143,52.55,257.73,0.26,173.84,111.27,162.1,28.7041,77.1025
Delhi,2025-06-27 12:04:52,185,223.24,155.75,0.72,155.91,19.14,156.42,28.7041,77.1025
Delhi,2025-06-23 14:04:52,204,211.14,165.94,0.9,11.75,15.81,23.02,28.7041,77.1025
Delhi,2025-06-26 17:04:52,308,232.11,388.36,0.23,18.68,105.55,110.37,28.7041,77.1025
Delhi,2025-06-29 04:04:52,212,97.52,331.67,0.17,126.09,75.34,179.76,28.7041,77.1025
Delhi,2025-06-27 13:04:52,285,185.46,369.18,0.99,106.72,2.85,33.33,28.7041,77.1025
Delhi,2025-06-24 07:04:52,254,232.06,242.08,0.86,66.86,131.35,45.25,28.7041,77.1025
Delhi,2025-06-27 22:04:52,334,246.71,393.82,1.6,82.3,79.06,47.06,28.7041,77.1025
Delhi,2025-06-29 07:04:52,124,159.96,88.91,2.02,101.05,45.46,156.67,28.7041,77.1025
Delhi,2025-06-30 02:04:52,81,56.75,87.01,1.48,101.02,56.65,160.28,28.7041,77.1025
Delhi,2025-06-26 11:04:52,199,259.32,124.67,0.13,153.84,43.99,94.16,28.7041,77.1025
Delhi,2025-06-28 18:04:52,98,147.59,75.5,2.06,191.31,45.85,166.75,28.7041,77.1025
Delhi,2025-06-24 13:04:52,178,10.04,353.38,0.31,31.7,139.28,158.8,28.7041,77.1025
Delhi,2025-06-24 15:04:52,143,48.9,217.51,0.62,10.81,15.84,127.37,28.7041,77.1025
Delhi,2025-06-29 04:04:52,313,232.01,382.37,0.2,46.37,17.45,18.53,28.7041,77.1025
Delhi,2025-06-26 02:04:52,251,132.72,375.93,0.43,29.45,20.79,136.81,28.7041,77.1025
Delhi,2025-06-29 21:04:52,257,208.69,267.68,1.72,186.45,55.9,101.85,28.7041,77.1025
Delhi,2025-06-29 12:04:52,191,123.94,232.05,0.84,189.91,115.41,79.48,28.7041,77.1025
Delhi,2025-06-26 09:04:52,60,83.07,77.29,0.32,97.64,101.11,97.0,28.7041,77.1025
Delhi,2025-06-25 23:04:52,162,283.33,64.92,1.09,69.49,140.29,5.14,28.7041,77.1025
Delhi,2025-06-24 04:04:52,153,213.7,131.19,2.03,136.37,145.05,55.45,28.7041,77.1025
Delhi,2025-06-27 21:04:52,129,222.93,64.78,1.19,152.09,93.88,173.17,28.7041,77.1025
Delhi,2025-06-29 11:04:52,196,82.79,300.03,1.41,8.42,74.22,161.23,28.7041,77.1025
Delhi,2025-06-25 04:04:52,204,195.41,180.06,1.07,18.02,89.16,88.33,28.7041,77.1025
Delhi,2025-06-26 19:04:52,155,85.54,263.18,2.41,175.59,16.63,47.08,28.7041,77.1025
Delhi,2025-06-23 22:04:52,316,266.01,334.53,0.35,197.83,77.59,23.1,28.7041,77.1025
Delhi,2025-06-29 13:04:52,272,208.92,325.06,0.37,99.85,122.79,82.31,28.7041,77.1025
Delhi,2025-06-25 00:04:52,65,85.37,37.36,2.02,89.69,34.45,179.4,28.7041,77.1025
Delhi,2025-06-29 03:04:52,34,42.75,41.33,2.31,80.6,56.2,10.66,28.7041,77.1025
Delhi,2025-06-26 23:04:52,194,234.36,156.84,0.34,175.75,87.11,34.02,28.7041,77.1025
Delhi,2025-06-26 08:04:52,83,30.29,145.99,0.93,53.81,11.71,25.56,28.7041,77.1025
Delhi,2025-06-28 19:04:52,276,229.33,297.85,2.33,38.12,55.86,91.75,28.7041,77.1025
Delhi,2025-06-23 11:04:52,213,67.45,361.81,0.87,149.89,55.5,140.93,28.7041,77.1025
Delhi,2025-06-25 13:04:52,284,242.95,324.14,1.98,115.06,127.82,145.68,28.7041,77.1025
Delhi,2025-06-23 05:04:52,268,249.95,321.01,2.12,148.83,75.73,26.88,28.7041,77.1025
Delhi,2025-06-27 10:04:52,182,73.72,286.82,2.0,161.28,92.04,115.11,28.7041,77.1025
Delhi,2025-06-29 08:04:52,179,222.92,125.05,2.25,88.86,2.06,56.02,28.7041,77.1025
Delhi,2025-06-24 14:04:52,100,86.95,133.61,2.34,44.95,41.87,144.99,28.7041,77.1025
Delhi,2025-06-25 09:04:52,302,248.57,317.05,0.94,73.9,56.03,147.84,28.7041,77.1025
Delhi,2025-06-27 22:04:52,157,193.92,109.67,0.74,6.02,91.77,9.77,28.7041,77.1025
Delhi,2025-06-29 11:04:52,153,149.75,120.38,1.72,79.36,63.84,82.0,28.7041,77.1025
Delhi,2025-06-27 09:04:52,198,15.12,365.33,1.88,23.03,81.75,134.21,28.7041,77.1025
Delhi,2025-06-28 08:04:52,77,99.18,66.49,0.58,94.94,128.64,130.45,28.7041,77.1025
Delhi,2025-06-25 09:04:52,219,73.09,390.85,0.8,113.24,144.55,60.21,28.7041,77.1025
Delhi,2025-06-25 21:04:52,198,47.53,324.39,1.9,163.4,76.61,98.79,28.7041,77.1025
Delhi,2025-06-25 09:04:52,187,244.12,91.83,1.48,170.09,114.35,124.88,28.7041,77.1025
Delhi,2025-06-24 22:04:52,112,156.31,67.73,1.65,81.31,140.0,22.89,28.7041,77.1025
Delhi,2025-06-24 15:04:52,221,136.44,299.16,1.38,186.28,140.93,79.27,28.7041,77.1025
Delhi,2025-06-25 21:04:52,210,208.12,202.94,1.97,51.77,93.35,146.9,28.7041,77.1025
Delhi,2025-06-23 11:04:52,236,245.67,212.22,1.58,121.44,58.13,90.2,28.7041,77.1025
Delhi,2025-06-28 00:04:52,318,254.32,392.56,1.15,72.18,77.72,84.16,28.7041,77.1025
Delhi,2025-06-28 04:04:52,160,91.24,266.74,0.43,10.45,111.02,125.33,28.7041,77.1025
Delhi,2025-06-26 07:04:52,296,243.24,330.75,1.32,157.93,52.53,147.74,28.7041,77.1025
Delhi,2025-06-26 12:04:52,203,127.07,298.36,1.89,6.15,17.59,98.94,28.7041,77.1025
Delhi,2025-06-29 18:04:52,210,91.57,339.82,1.17,154.23,47.71,65.57,28.7041,77.1025
Delhi,2025-06-28 08:04:52,292,197.31,392.7,1.07,143.11,92.63,139.83,28.7041,77.1025
Delhi,2025-06-27 06:04:52,251,227.94,292.16,2.03,19.42,115.26,25.97,28.7041,77.1025
Delhi,2025-06-28 03:04:52,185,236.35,164.15,2.41,199.43,88.73,15.88,28.7041,77.1025
Delhi,2025-06-23 11:04:52,265,171.6,395.06,0.17,103.89,139.07,104.41,28.7041,77.1025
Delhi,2025-06-29 12:04:52,172,106.83,246.15,2.2,100.73,140.18,114.79,28.7041,77.1025
Delhi,2025-06-27 12:04:52,232,197.83,277.83,0.28,168.84,55.73,105.03,28.7041,77.1025
Delhi,2025-06-27 23:04:52,164,90.49,224.69,0.75,65.53,61.04,100.01,28.7041,77.1025
Delhi,2025-06-29 17:04:52,99,106.85,116.09,1.15,140.68,108.33,9.61,28.7041,77.1025
Delhi,2025-06-23 16:04:52,109,154.7,74.28,2.31,45.97,16.17,49.7,28.7041,77.1025
Delhi,2025-06-26 21:04:52,237,87.59,351.14,2.22,22.65,109.74,83.7,28.7041,77.1025
Delhi,2025-06-24 13:04:52,68,47.99,49.99,1.63,18.46,48.11,73.28,28.7041,77.1025
Delhi,2025-06-24 20:04:52,222,49.35,389.2,1.12,175.86,18.96,144.31,28.7041,77.1025
Delhi,2025-06-25 07:04:52,181,66.69,289.67,0.94,56.4,51.47,51.13,28.7041,77.1025
Delhi,2025-06-25 23:04:52,300,250.93,375.58,2.49,116.6,147.1,127.39,28.7041,77.1025
Delhi,2025-06-24 11:04:52,254,160.75,332.6,1.2,69.39,52.22,125.94,28.7041,77.1025
Delhi,2025-06-25 02:04:52,74,47.44,87.64,2.32,61.16,61.52,32.3,28.7041,77.1025
Delhi,2025-06-24 09:04:52,191,113.79,269.14,0.3,56.14,131.38,71.83,28.7041,77.1025
Delhi,2025-06-24 02:04:52,64,97.66,57.2,0.74,15.82,106.82,6.36,28.7041,77.1025
Delhi,2025-06-25 18:04:52,165,266.01,95.48,0.2,56.07,105.18,139.99,28.7041,77.1025
Delhi,2025-06-25 01:04:52,224,247.09,165.73,1.31,28.43,16.45,83.5,28.7041,77.1025
Delhi,2025-06-30 00:04:52,179,292.68,98.27,2.44,121.34,113.9,31.21,28.7041,77.1025
Delhi,2025-06-30 02:04:52,146,26.26,233.65,2.4,31.79,117.8,113.06,28.7041,77.1025
Delhi,2025-06-24 23:04:52,188,136.55,240.16,0.82,40.97,110.11,172.55,28.7041,77.1025
Delhi,2025-06-29 06:04:52,52,97.72,39.44,1.8,12.5,144.14,143.17,28.7041,77.1025
Delhi,2025-06-26 16:04:52,159,124.53,197.17,1.93,153.03,72.47,148.74,28.7041,77.1025
Delhi,2025-06-29 15:04:52,170,27.56,348.7,2.37,186.35,126.5,66.97,28.7041,77.1025
Delhi,2025-06-24 04:04:52,88,131.6,81.04,0.79,96.2,29.45,13.48,28.7041,77.1025
Delhi,2025-06-27 03:04:52,258,183.2,331.44,2.17,190.87,112.87,27.09,28.7041,77.1025
Delhi,2025-06-26 22:04:52,135,167.15,67.93,0.74,178.46,114.55,44.22,28.7041,77.1025
Mumbai,2025-06-26 07:04:52,149,245.04,38.96,1.51,125.66,101.69,135.54,19.076,72.8777
Mumbai,2025-06-23 20:04:52,140,61.58,223.66,2.17,21.49,104.6,173.61,19.076,72.8777
Mumbai,2025-06-23 15:04:52,297,297.14,295.37,1.26,85.36,143.65,169.13,19.076,72.8777
Mumbai,2025-06-27 15:04:52,164,26.33,293.55,1.67,165.96,116.22,82.91,19.076,72.8777
Mumbai,2025-06-29 09:04:52,243,192.09,316.88,0.16,80.9,26.16,143.73,19.076,72.8777
Mumbai,2025-06-28 08:04:52,194,202.14,161.44,0.14,71.12,149.3,125.67,19.076,72.8777
Mumbai,2025-06-24 12:04:52,71,66.89,106.18,0.68,90.43,18.13,44.34,19.076,72.8777
Mumbai,2025-06-27 11:04:52,190,285.1,99.57,0.24,21.96,107.36,104.75,19.076,72.8777
Mumbai,2025-06-24 11:04:52,320,289.16,379.51,1.0,67.87,40.95,147.81,19.076,72.8777
Mumbai,2025-06-27 05:04:52,189,290.53,85.93,0.94,100.46,77.55,83.04,19.076,72.8777
Mumbai,2025-06-25 17:04:52,74,71.37,40.39,0.78,150.35,55.98,136.5,19.076,72.8777
Mumbai,2025-06-23 13:04:52,114,65.21,130.04,2.13,122.35,122.87,14.17,19.076,72.8777
Mumbai,2025-06-25 19:04:52,181,177.51,217.79,2.16,111.08,85.11,41.43,19.076,72.8777
Mumbai,2025-06-29 09:04:52,275,218.59,360.54,0.87,13.3,75.06,28.05,19.076,72.8777
Mumbai,2025-06-27 20:04:52,251,241.76,286.1,2.49,151.98,114.1,139.52,19.076,72.8777
