Order_ID,Order_Time,Area,Restaurant,Estimated_Delivery_Time_min,Actual_Delivery_Time_min,Delay_Minutes,Weather,Time_of_Day
ORD00292,2025-01-03 00:30:00,Suburb-East,Restaurant_39,36,36,0,Clear,Night
ORD00293,2025-01-03 00:40:00,Midtown,Restaurant_49,37,37,0,Clear,Night
ORD00294,2025-01-03 00:50:00,Industrial Zone,Restaurant_28,34,42,8,Clear,Night
ORD00295,2025-01-03 01:00:00,Suburb-West,Restaurant_33,31,47,16,Clear,Night
ORD00296,2025-01-03 01:10:00,Midtown,Restaurant_37,38,44,6,Clear,Night
ORD00297,2025-01-03 01:20:00,Suburb-East,Restaurant_9,47,52,5,Rain,Night
ORD00298,2025-01-03 01:30:00,Suburb-East,Restaurant_18,25,24,-1,Cloudy,Night
ORD00299,2025-01-03 01:40:00,Midtown,Restaurant_21,41,57,16,Fog,Night
ORD00300,2025-01-03 01:50:00,Suburb-East,Restaurant_2,28,34,6,Cloudy,Night
ORD00301,2025-01-03 02:00:00,Midtown,Restaurant_43,45,47,2,Clear,Night
ORD00302,2025-01-03 02:10:00,Uptown,Restaurant_38,29,30,1,Clear,Night
ORD00303,2025-01-03 02:20:00,Midtown,Restaurant_40,44,59,15,Rain,Night
ORD00304,2025-01-03 02:30:00,University Area,Restaurant_36,48,50,2,Clear,Night
ORD00305,2025-01-03 02:40:00,Midtown,Restaurant_50,47,62,15,Clear,Night
ORD00306,2025-01-03 02:50:00,Suburb-East,Restaurant_43,49,49,0,Clear,Night
ORD00307,2025-01-03 03:00:00,University Area,Restaurant_37,31,43,12,Clear,Night
ORD00308,2025-01-03 03:10:00,Suburb-East,Restaurant_15,34,41,7,Rain,Night
ORD00309,2025-01-03 03:20:00,Downtown,Restaurant_28,41,37,-4,Clear,Night
ORD00310,2025-01-03 03:30:00,Downtown,Restaurant_18,31,35,4,Rain,Night
ORD00311,2025-01-03 03:40:00,University Area,Restaurant_34,25,20,-5,Rain,Night
ORD00312,2025-01-03 03:50:00,Uptown,Restaurant_22,31,29,-2,Clear,Night
ORD00313,2025-01-03 04:00:00,Downtown,Restaurant_11,48,43,-5,Clear,Night
ORD00314,2025-01-03 04:10:00,Midtown,Restaurant_13,35,59,24,Clear,Night
ORD00315,2025-01-03 04:20:00,Suburb-East,Restaurant_4,33,28,-5,Clear,Night
ORD00316,2025-01-03 04:30:00,Downtown,Restaurant_22,36,66,30,Fog,Night
ORD00317,2025-01-03 04:40:00,Downtown,Restaurant_7,27,37,10,Fog,Night
ORD00318,2025-01-03 04:50:00,Uptown,Restaurant_43,28,28,0,Rain,Night
ORD00319,2025-01-03 05:00:00,University Area,Restaurant_24,28,41,13,Clear,Night
ORD00320,2025-01-03 05:10:00,University Area,Restaurant_4,49,48,-1,Rain,Night
ORD00321,2025-01-03 05:20:00,Industrial Zone,Restaurant_28,37,32,-5,Rain,Night
ORD00322,2025-01-03 05:30:00,Uptown,Restaurant_15,47,52,5,Clear,Night
ORD00323,2025-01-03 05:40:00,Midtown,Restaurant_1,43,55,12,Rain,Night
ORD00324,2025-01-03 05:50:00,University Area,Restaurant_3,34,51,17,Clear,Night
ORD00325,2025-01-03 06:00:00,Suburb-East,Restaurant_14,29,38,9,Rain,Night
ORD00326,2025-01-03 06:10:00,Uptown,Restaurant_38,31,31,0,Fog,Night
ORD00327,2025-01-03 06:20:00,Downtown,Restaurant_50,48,66,18,Clear,Night
ORD00328,2025-01-03 06:30:00,Suburb-East,Restaurant_1,40,56,16,Fog,Night
ORD00329,2025-01-03 06:40:00,Suburb-East,Restaurant_38,25,32,7,Clear,Night
ORD00330,2025-01-03 06:50:00,Downtown,Restaurant_38,36,53,17,Clear,Night
ORD00331,2025-01-03 07:00:00,Uptown,Restaurant_21,26,52,26,Cloudy,Morning
ORD00332,2025-01-03 07:10:00,Downtown,Restaurant_48,31,31,0,Cloudy,Morning
ORD00333,2025-01-03 07:20:00,Industrial Zone,Restaurant_29,35,32,-3,Clear,Morning
ORD00334,2025-01-03 07:30:00,Suburb-East,Restaurant_5,37,37,0,Clear,Morning
ORD00335,2025-01-03 07:40:00,Suburb-West,Restaurant_49,26,21,-5,Clear,Morning
ORD00336,2025-01-03 07:50:00,Suburb-West,Restaurant_10,31,41,10,Clear,Morning
ORD00337,2025-01-03 08:00:00,Midtown,Restaurant_28,39,34,-5,Storm,Morning
ORD00338,2025-01-03 08:10:00,University Area,Restaurant_21,49,66,17,Cloudy,Morning
ORD00339,2025-01-03 08:20:00,Downtown,Restaurant_50,35,34,-1,Rain,Morning
ORD00340,2025-01-03 08:30:00,Downtown,Restaurant_7,26,44,18,Clear,Morning
ORD00341,2025-01-03 08:40:00,Midtown,Restaurant_3,31,26,-5,Rain,Morning
ORD00342,2025-01-03 08:50:00,Midtown,Restaurant_45,28,29,1,Clear,Morning
ORD00343,2025-01-03 09:00:00,Midtown,Restaurant_47,35,30,-5,Cloudy,Morning
ORD00344,2025-01-03 09:10:00,Suburb-East,Restaurant_20,26,44,18,Cloudy,Morning
ORD00345,2025-01-03 09:20:00,Industrial Zone,Restaurant_19,40,61,21,Rain,Morning
ORD00346,2025-01-03 09:30:00,Downtown,Restaurant_35,31,26,-5,Clear,Morning
ORD00347,2025-01-03 09:40:00,Suburb-East,Restaurant_4,37,50,13,Clear,Morning
ORD00348,2025-01-03 09:50:00,Midtown,Restaurant_5,29,44,15,Clear,Morning
ORD00349,2025-01-03 10:00:00,Downtown,Restaurant_1,41,49,8,Storm,Morning
ORD00350,2025-01-03 10:10:00,Suburb-East,Restaurant_4,45,55,10,Clear,Morning
ORD00351,2025-01-03 10:20:00,Industrial Zone,Restaurant_12,36,46,10,Clear,Morning
ORD00352,2025-01-03 10:30:00,Suburb-East,Restaurant_27,43,56,13,Clear,Morning
ORD00353,2025-01-03 10:40:00,Industrial Zone,Restaurant_42,31,26,-5,Storm,Morning
ORD00354,2025-01-03 10:50:00,Midtown,Restaurant_23,30,47,17,Clear,Morning
ORD00355,2025-01-03 11:00:00,Industrial Zone,Restaurant_25,32,39,7,Cloudy,Morning
ORD00356,2025-01-03 11:10:00,Downtown,Restaurant_21,37,43,6,Cloudy,Morning
ORD00357,2025-01-03 11:20:00,Midtown,Restaurant_24,29,39,10,Cloudy,Morning
ORD00358,2025-01-03 11:30:00,Downtown,Restaurant_25,26,21,-5,Clear,Morning
ORD00359,2025-01-03 11:40:00,Suburb-West,Restaurant_45,33,28,-5,Clear,Morning
ORD00360,2025-01-03 11:50:00,Uptown,Restaurant_46,35,38,3,Clear,Morning
ORD00361,2025-01-03 12:00:00,Industrial Zone,Restaurant_32,48,68,20,Clear,Morning
ORD00362,2025-01-03 12:10:00,Uptown,Restaurant_32,30,25,-5,Clear,Morning
ORD00363,2025-01-03 12:20:00,Uptown,Restaurant_5,31,37,6,Rain,Morning
ORD00364,2025-01-03 12:30:00,Industrial Zone,Restaurant_36,49,47,-2,Clear,Morning
ORD00365,2025-01-03 12:40:00,Midtown,Restaurant_46,31,28,-3,Cloudy,Morning
ORD00366,2025-01-03 12:50:00,Suburb-West,Restaurant_42,43,53,10,Clear,Morning
ORD00367,2025-01-03 13:00:00,Downtown,Restaurant_49,30,42,12,Rain,Afternoon
ORD00368,2025-01-03 13:10:00,Suburb-East,Restaurant_42,35,33,-2,Fog,Afternoon
ORD00369,2025-01-03 13:20:00,Downtown,Restaurant_39,35,53,18,Fog,Afternoon
ORD00370,2025-01-03 13:30:00,Suburb-East,Restaurant_16,31,40,9,Cloudy,Afternoon
ORD00371,2025-01-03 13:40:00,Downtown,Restaurant_33,26,28,2,Fog,Afternoon
ORD00372,2025-01-03 13:50:00,Industrial Zone,Restaurant_49,43,51,8,Cloudy,Afternoon
ORD00373,2025-01-03 14:00:00,Suburb-West,Restaurant_21,28,53,25,Clear,Afternoon
ORD00374,2025-01-03 14:10:00,Suburb-East,Restaurant_9,30,42,12,Rain,Afternoon
ORD00375,2025-01-03 14:20:00,University Area,Restaurant_6,41,40,-1,Clear,Afternoon
ORD00376,2025-01-03 14:30:00,Midtown,Restaurant_45,49,53,4,Clear,Afternoon
ORD00377,2025-01-03 14:40:00,Downtown,Restaurant_35,29,35,6,Clear,Afternoon
ORD00378,2025-01-03 14:50:00,Downtown,Restaurant_39,31,42,11,Clear,Afternoon
ORD00379,2025-01-03 15:00:00,Suburb-East,Restaurant_22,33,40,7,Clear,Afternoon
ORD00380,2025-01-03 15:10:00,Midtown,Restaurant_41,49,72,23,Clear,Afternoon
ORD00381,2025-01-03 15:20:00,Midtown,Restaurant_5,25,27,2,Clear,Afternoon
ORD00382,2025-01-03 15:30:00,Industrial Zone,Restaurant_42,25,20,-5,Cloudy,Afternoon
ORD00383,2025-01-03 15:40:00,University Area,Restaurant_23,43,50,7,Clear,Afternoon
ORD00384,2025-01-03 15:50:00,Industrial Zone,Restaurant_17,30,30,0,Fog,Afternoon
ORD00385,2025-01-03 16:00:00,Industrial Zone,Restaurant_12,42,37,-5,Clear,Afternoon
ORD00386,2025-01-03 16:10:00,Industrial Zone,Restaurant_23,34,32,-2,Cloudy,Afternoon
ORD00387,2025-01-03 16:20:00,Industrial Zone,Restaurant_16,35,36,1,Cloudy,Afternoon
ORD00388,2025-01-03 16:30:00,Industrial Zone,Restaurant_3,25,41,16,Rain,Afternoon
ORD00389,2025-01-03 16:40:00,Suburb-West,Restaurant_30,25,20,-5,Rain,Afternoon
ORD00390,2025-01-03 16:50:00,Midtown,Restaurant_22,37,45,8,Clear,Afternoon
ORD00391,2025-01-03 17:00:00,Industrial Zone,Restaurant_9,29,56,27,Cloudy,Afternoon
ORD00392,2025-01-03 17:10:00,Midtown,Restaurant_29,44,47,3,Cloudy,Afternoon
ORD00393,2025-01-03 17:20:00,Midtown,Restaurant_47,25,27,2,Cloudy,Afternoon
ORD00394,2025-01-03 17:30:00,Uptown,Restaurant_37,44,56,12,Rain,Afternoon
ORD00395,2025-01-03 17:40:00,Suburb-West,Restaurant_23,27,37,10,Clear,Afternoon
ORD00396,2025-01-03 17:50:00,Industrial Zone,Restaurant_13,42,61,19,Cloudy,Afternoon
ORD00397,2025-01-03 18:00:00,Downtown,Restaurant_32,33,36,3,Clear,Afternoon
ORD00398,2025-01-03 18:10:00,Suburb-East,Restaurant_46,38,50,12,Rain,Afternoon
ORD00399,2025-01-03 18:20:00,University Area,Restaurant_47,41,53,12,Clear,Afternoon
ORD00400,2025-01-03 18:30:00,Downtown,Restaurant_48,47,48,1,Cloudy,Afternoon
ORD00401,2025-01-03 18:40:00,Suburb-West,Restaurant_23,38,41,3,Clear,Afternoon
ORD00402,2025-01-03 18:50:00,Suburb-East,Restaurant_45,28,32,4,Clear,Afternoon
ORD00403,2025-01-03 19:00:00,Suburb-West,Restaurant_17,29,24,-5,Rain,Evening
ORD00404,2025-01-03 19:10:00,Midtown,Restaurant_40,45,46,1,Fog,Evening
ORD00405,2025-01-03 19:20:00,Suburb-East,Restaurant_21,41,60,19,Rain,Evening
ORD00406,2025-01-03 19:30:00,Midtown,Restaurant_2,46,61,15,Clear,Evening
ORD00407,2025-01-03 19:40:00,Downtown,Restaurant_37,49,49,0,Clear,Evening
ORD00408,2025-01-03 19:50:00,Downtown,Restaurant_6,26,30,4,Fog,Evening
ORD00409,2025-01-03 20:00:00,Suburb-East,Restaurant_44,47,61,14,Cloudy,Evening
ORD00410,2025-01-03 20:10:00,Suburb-East,Restaurant_18,46,55,9,Storm,Evening
ORD00411,2025-01-03 20:20:00,Industrial Zone,Restaurant_30,29,41,12,Clear,Evening
ORD00412,2025-01-03 20:30:00,Suburb-West,Restaurant_22,28,38,10,Cloudy,Evening
ORD00413,2025-01-03 20:40:00,Industrial Zone,Restaurant_33,28,35,7,Clear,Evening
ORD00414,2025-01-03 20:50:00,Suburb-West,Restaurant_30,30,33,3,Rain,Evening
ORD00415,2025-01-03 21:00:00,Industrial Zone,Restaurant_17,44,39,-5,Clear,Evening
ORD00416,2025-01-03 21:10:00,Midtown,Restaurant_43,45,56,11,Clear,Evening
ORD00417,2025-01-03 21:20:00,Suburb-East,Restaurant_32,37,39,2,Fog,Evening
ORD00418,2025-01-03 21:30:00,Downtown,Restaurant_42,46,41,-5,Rain,Evening
ORD00419,2025-01-03 21:40:00,Suburb-West,Restaurant_14,29,29,0,Clear,Evening
ORD00420,2025-01-03 21:50:00,Suburb-West,Restaurant_10,47,60,13,Clear,Evening
ORD00421,2025-01-03 22:00:00,Downtown,Restaurant_47,49,44,-5,Clear,Evening
ORD00422,2025-01-03 22:10:00,Industrial Zone,Restaurant_36,47,42,-5,Rain,Evening
ORD00423,2025-01-03 22:20:00,Suburb-West,Restaurant_34,31,37,6,Clear,Evening
ORD00424,2025-01-03 22:30:00,University Area,Restaurant_9,44,63,19,Clear,Evening
ORD00425,2025-01-03 22:40:00,Midtown,Restaurant_42,25,39,14,Rain,Evening
ORD00426,2025-01-03 22:50:00,Suburb-East,Restaurant_28,38,58,20,Rain,Evening
ORD00427,2025-01-03 23:00:00,Downtown,Restaurant_11,48,55,7,Fog,Evening
ORD00428,2025-01-03 23:10:00,Suburb-East,Restaurant_14,28,30,2,Rain,Evening
ORD00429,2025-01-03 23:20:00,University Area,Restaurant_39,41,54,13,Cloudy,Evening
ORD00430,2025-01-03 23:30:00,Suburb-West,Restaurant_47,45,42,-3,Cloudy,Evening
ORD00431,2025-01-03 23:40:00,Suburb-West,Restaurant_19,38,34,-4,Storm,Evening
ORD00432,2025-01-03 23:50:00,University Area,Restaurant_15,40,35,-5,Rain,Evening
ORD00433,2025-01-04 00:00:00,Downtown,Restaurant_28,38,53,15,Clear,Night
ORD00434,2025-01-04 00:10:00,Midtown,Restaurant_24,40,37,-3,Cloudy,Night
ORD00435,2025-01-04 00:20:00,Uptown,Restaurant_8,48,63,15,Clear,Night
ORD00436,2025-01-04 00:30:00,Downtown,Restaurant_43,44,50,6,Clear,Night
ORD00437,2025-01-04 00:40:00,Uptown,Restaurant_9,32,48,16,Clear,Night
ORD00438,2025-01-04 00:50:00,University Area,Restaurant_47,48,43,-5,Clear,Night
ORD00439,2025-01-04 01:00:00,Industrial Zone,Restaurant_33,27,26,-1,Cloudy,Night
ORD00440,2025-01-04 01:10:00,Uptown,Restaurant_33,49,58,9,Rain,Night
ORD00441,2025-01-04 01:20:00,Midtown,Restaurant_19,43,43,0,Rain,Night
ORD00442,2025-01-04 01:30:00,Industrial Zone,Restaurant_3,25,20,-5,Rain,Night
ORD00443,2025-01-04 01:40:00,Uptown,Restaurant_10,26,21,-5,Clear,Night
ORD00444,2025-01-04 01:50:00,University Area,Restaurant_40,39,34,-5,Clear,Night
ORD00445,2025-01-04 02:00:00,Industrial Zone,Restaurant_47,46,41,-5,Rain,Night
ORD00446,2025-01-04 02:10:00,University Area,Restaurant_42,34,45,11,Fog,Night
ORD00447,2025-01-04 02:20:00,Uptown,Restaurant_1,42,50,8,Clear,Night
ORD00448,2025-01-04 02:30:00,University Area,Restaurant_29,46,52,6,Fog,Night
ORD00449,2025-01-04 02:40:00,Midtown,Restaurant_50,38,63,25,Clear,Night
ORD00450,2025-01-04 02:50:00,Uptown,Restaurant_34,41,57,16,Clear,Night
ORD00451,2025-01-04 03:00:00,Uptown,Restaurant_13,37,50,13,Clear,Night
ORD00452,2025-01-04 03:10:00,Uptown,Restaurant_1,25,20,-5,Clear,Night
ORD00453,2025-01-04 03:20:00,Downtown,Restaurant_34,29,34,5,Storm,Night
ORD00454,2025-01-04 03:30:00,Downtown,Restaurant_29,37,44,7,Storm,Night
ORD00455,2025-01-04 03:40:00,Downtown,Restaurant_48,49,49,0,Clear,Night
ORD00456,2025-01-04 03:50:00,Midtown,Restaurant_47,38,60,22,Rain,Night
ORD00457,2025-01-04 04:00:00,Industrial Zone,Restaurant_13,48,53,5,Fog,Night
ORD00458,2025-01-04 04:10:00,University Area,Restaurant_48,27,22,-5,Clear,Night
ORD00459,2025-01-04 04:20:00,Suburb-West,Restaurant_49,39,35,-4,Clear,Night
ORD00460,2025-01-04 04:30:00,Uptown,Restaurant_29,43,70,27,Cloudy,Night
ORD00461,2025-01-04 04:40:00,University Area,Restaurant_39,41,41,0,Rain,Night
ORD00462,2025-01-04 04:50:00,Uptown,Restaurant_24,27,22,-5,Cloudy,Night
ORD00463,2025-01-04 05:00:00,Midtown,Restaurant_26,40,40,0,Clear,Night
ORD00464,2025-01-04 05:10:00,Uptown,Restaurant_17,38,33,-5,Fog,Night
ORD00465,2025-01-04 05:20:00,Downtown,Restaurant_7,36,50,14,Clear,Night
ORD00466,2025-01-04 05:30:00,Suburb-West,Restaurant_13,36,31,-5,Clear,Night
ORD00467,2025-01-04 05:40:00,Suburb-East,Restaurant_5,35,30,-5,Rain,Night
ORD00468,2025-01-04 05:50:00,Uptown,Restaurant_26,41,46,5,Clear,Night
ORD00469,2025-01-04 06:00:00,University Area,Restaurant_49,32,48,16,Clear,Night
ORD00470,2025-01-04 06:10:00,Downtown,Restaurant_3,41,45,4,Clear,Night
ORD00471,2025-01-04 06:20:00,Suburb-East,Restaurant_7,45,40,-5,Clear,Night
ORD00472,2025-01-04 06:30:00,Suburb-West,Restaurant_49,49,55,6,Fog,Night
ORD00473,2025-01-04 06:40:00,Suburb-East,Restaurant_39,47,47,0,Clear,Night
ORD00474,2025-01-04 06:50:00,Downtown,Restaurant_1,44,60,16,Clear,Night
ORD00475,2025-01-04 07:00:00,Industrial Zone,Restaurant_49,35,48,13,Clear,Morning
ORD00476,2025-01-04 07:10:00,Industrial Zone,Restaurant_17,49,49,0,Clear,Morning
ORD00477,2025-01-04 07:20:00,Suburb-East,Restaurant_43,49,61,12,Rain,Morning
ORD00478,2025-01-04 07:30:00,Midtown,Restaurant_25,26,33,7,Clear,Morning
ORD00479,2025-01-04 07:40:00,University Area,Restaurant_3,34,52,18,Fog,Morning
ORD00480,2025-01-04 07:50:00,University Area,Restaurant_15,34,46,12,Clear,Morning
ORD00481,2025-01-04 08:00:00,Suburb-East,Restaurant_29,35,45,10,Clear,Morning
ORD00482,2025-01-04 08:10:00,Uptown,Restaurant_43,30,48,18,Cloudy,Morning
ORD00483,2025-01-04 08:20:00,Uptown,Restaurant_32,28,33,5,Fog,Morning
ORD00484,2025-01-04 08:30:00,University Area,Restaurant_26,48,46,-2,Clear,Morning
ORD00485,2025-01-04 08:40:00,University Area,Restaurant_16,36,43,7,Storm,Morning
ORD00486,2025-01-04 08:50:00,Industrial Zone,Restaurant_25,35,36,1,Clear,Morning
ORD00487,2025-01-04 09:00:00,Midtown,Restaurant_28,47,58,11,Storm,Morning
ORD00488,2025-01-04 09:10:00,Downtown,Restaurant_9,47,52,5,Rain,Morning
ORD00489,2025-01-04 09:20:00,Uptown,Restaurant_1,49,58,9,Rain,Morning
ORD00490,2025-01-04 09:30:00,University Area,Restaurant_29,37,32,-5,Cloudy,Morning
ORD00491,2025-01-04 09:40:00,Industrial Zone,Restaurant_22,29,39,10,Clear,Morning
ORD00492,2025-01-04 09:50:00,Suburb-West,Restaurant_16,30,25,-5,Rain,Morning
ORD00493,2025-01-04 10:00:00,Industrial Zone,Restaurant_41,25,39,14,Clear,Morning
ORD00494,2025-01-04 10:10:00,Uptown,Restaurant_44,30,44,14,Clear,Morning
ORD00495,2025-01-04 10:20:00,Uptown,Restaurant_41,42,50,8,Clear,Morning
ORD00496,2025-01-04 10:30:00,Industrial Zone,Restaurant_7,46,54,8,Clear,Morning
ORD00497,2025-01-04 10:40:00,Downtown,Restaurant_14,33,35,2,Rain,Morning
ORD00498,2025-01-04 10:50:00,Suburb-East,Restaurant_29,48,47,-1,Rain,Morning
ORD00499,2025-01-04 11:00:00,Uptown,Restaurant_19,49,53,4,Rain,Morning
ORD00500,2025-01-04 11:10:00,Industrial Zone,Restaurant_19,39,63,24,Clear,Morning
ORD00501,2025-01-04 11:20:00,University Area,Restaurant_2,32,39,7,Clear,Morning
ORD00502,2025-01-04 11:30:00,Industrial Zone,Restaurant_41,43,38,-5,Cloudy,Morning
ORD00503,2025-01-04 11:40:00,Midtown,Restaurant_45,48,43,-5,Clear,Morning
ORD00504,2025-01-04 11:50:00,Suburb-East,Restaurant_15,40,35,-5,Rain,Morning
ORD00505,2025-01-04 12:00:00,Suburb-West,Restaurant_3,30,31,1,Fog,Morning
ORD00506,2025-01-04 12:10:00,Downtown,Restaurant_11,30,47,17,Fog,Morning
ORD00507,2025-01-04 12:20:00,Suburb-West,Restaurant_46,46,41,-5,Rain,Morning
ORD00508,2025-01-04 12:30:00,Suburb-East,Restaurant_30,27,46,19,Cloudy,Morning
ORD00509,2025-01-04 12:40:00,Suburb-East,Restaurant_40,34,40,6,Clear,Morning
ORD00510,2025-01-04 12:50:00,Suburb-East,Restaurant_18,25,34,9,Cloudy,Morning
ORD00511,2025-01-04 13:00:00,Suburb-West,Restaurant_48,38,47,9,Clear,Afternoon
ORD00512,2025-01-04 13:10:00,University Area,Restaurant_2,28,38,10,Clear,Afternoon
ORD00513,2025-01-04 13:20:00,Suburb-East,Restaurant_32,36,36,0,Clear,Afternoon
ORD00514,2025-01-04 13:30:00,Industrial Zone,Restaurant_8,30,25,-5,Fog,Afternoon
ORD00515,2025-01-04 13:40:00,Suburb-West,Restaurant_22,35,35,0,Clear,Afternoon
ORD00516,2025-01-04 13:50:00,Suburb-East,Restaurant_6,36,33,-3,Clear,Afternoon
ORD00517,2025-01-04 14:00:00,Industrial Zone,Restaurant_12,34,42,8,Clear,Afternoon
ORD00518,2025-01-04 14:10:00,University Area,Restaurant_47,42,49,7,Cloudy,Afternoon
ORD00519,2025-01-04 14:20:00,Midtown,Restaurant_40,31,33,2,Storm,Afternoon
ORD00520,2025-01-04 14:30:00,University Area,Restaurant_36,31,53,22,Rain,Afternoon
ORD00521,2025-01-04 14:40:00,Suburb-East,Restaurant_15,35,34,-1,Rain,Afternoon
ORD00522,2025-01-04 14:50:00,Suburb-West,Restaurant_28,28,23,-5,Clear,Afternoon
ORD00523,2025-01-04 15:00:00,Uptown,Restaurant_49,44,50,6,Clear,Afternoon
ORD00524,2025-01-04 15:10:00,Suburb-East,Restaurant_45,25,41,16,Cloudy,Afternoon
ORD00525,2025-01-04 15:20:00,Uptown,Restaurant_18,37,44,7,Clear,Afternoon
ORD00526,2025-01-04 15:30:00,Industrial Zone,Restaurant_2,42,43,1,Clear,Afternoon
ORD00527,2025-01-04 15:40:00,Midtown,Restaurant_13,33,40,7,Clear,Afternoon
ORD00528,2025-01-04 15:50:00,Downtown,Restaurant_45,48,71,23,Clear,Afternoon
ORD00529,2025-01-04 16:00:00,University Area,Restaurant_15,48,45,-3,Clear,Afternoon
ORD00530,2025-01-04 16:10:00,Midtown,Restaurant_20,33,38,5,Rain,Afternoon
ORD00531,2025-01-04 16:20:00,Suburb-East,Restaurant_29,47,58,11,Clear,Afternoon
ORD00532,2025-01-04 16:30:00,Uptown,Restaurant_42,33,40,7,Rain,Afternoon
ORD00533,2025-01-04 16:40:00,University Area,Restaurant_29,34,36,2,Clear,Afternoon
ORD00534,2025-01-04 16:50:00,Uptown,Restaurant_3,26,26,0,Clear,Afternoon
ORD00535,2025-01-04 17:00:00,Suburb-West,Restaurant_19,30,32,2,Clear,Afternoon
ORD00536,2025-01-04 17:10:00,Uptown,Restaurant_3,39,49,10,Fog,Afternoon
ORD00537,2025-01-04 17:20:00,Suburb-West,Restaurant_14,27,36,9,Clear,Afternoon
ORD00538,2025-01-04 17:30:00,Industrial Zone,Restaurant_40,35,60,25,Rain,Afternoon
ORD00539,2025-01-04 17:40:00,University Area,Restaurant_4,30,25,-5,Fog,Afternoon
ORD00540,2025-01-04 17:50:00,University Area,Restaurant_11,27,49,22,Rain,Afternoon
ORD00541,2025-01-04 18:00:00,Downtown,Restaurant_31,48,50,2,Clear,Afternoon
ORD00542,2025-01-04 18:10:00,Suburb-East,Restaurant_43,35,39,4,Clear,Afternoon
ORD00543,2025-01-04 18:20:00,Suburb-West,Restaurant_32,39,52,13,Clear,Afternoon
ORD00544,2025-01-04 18:30:00,Downtown,Restaurant_27,37,50,13,Rain,Afternoon
ORD00545,2025-01-04 18:40:00,Uptown,Restaurant_30,44,60,16,Clear,Afternoon
ORD00546,2025-01-04 18:50:00,Uptown,Restaurant_43,34,52,18,Storm,Afternoon
ORD00547,2025-01-04 19:00:00,Downtown,Restaurant_2,30,34,4,Cloudy,Evening
ORD00548,2025-01-04 19:10:00,University Area,Restaurant_49,39,57,18,Clear,Evening
ORD00549,2025-01-04 19:20:00,Uptown,Restaurant_9,49,48,-1,Clear,Evening
ORD00550,2025-01-04 19:30:00,Industrial Zone,Restaurant_28,42,43,1,Rain,Evening
ORD00551,2025-01-04 19:40:00,Industrial Zone,Restaurant_31,42,45,3,Clear,Evening
ORD00552,2025-01-04 19:50:00,Downtown,Restaurant_34,31,31,0,Clear,Evening
ORD00553,2025-01-04 20:00:00,Suburb-West,Restaurant_15,39,44,5,Cloudy,Evening
ORD00554,2025-01-04 20:10:00,Suburb-West,Restaurant_48,42,55,13,Clear,Evening
ORD00555,2025-01-04 20:20:00,Downtown,Restaurant_25,42,53,11,Cloudy,Evening
ORD00556,2025-01-04 20:30:00,Suburb-West,Restaurant_36,44,43,-1,Fog,Evening
ORD00557,2025-01-04 20:40:00,University Area,Restaurant_8,33,32,-1,Fog,Evening
ORD00558,2025-01-04 20:50:00,University Area,Restaurant_9,48,45,-3,Clear,Evening
ORD00559,2025-01-04 21:00:00,Suburb-West,Restaurant_37,26,31,5,Clear,Evening
ORD00560,2025-01-04 21:10:00,Industrial Zone,Restaurant_48,32,27,-5,Rain,Evening
ORD00561,2025-01-04 21:20:00,Suburb-West,Restaurant_45,44,41,-3,Clear,Evening
ORD00562,2025-01-04 21:30:00,University Area,Restaurant_39,26,26,0,Clear,Evening
ORD00563,2025-01-04 21:40:00,Midtown,Restaurant_32,35,50,15,Clear,Evening
ORD00564,2025-01-04 21:50:00,Suburb-East,Restaurant_17,31,34,3,Clear,Evening
ORD00565,2025-01-04 22:00:00,Uptown,Restaurant_35,30,45,15,Clear,Evening
ORD00566,2025-01-04 22:10:00,Midtown,Restaurant_37,34,40,6,Fog,Evening
ORD00567,2025-01-04 22:20:00,Suburb-West,Restaurant_19,29,29,0,Clear,Evening
ORD00568,2025-01-04 22:30:00,Industrial Zone,Restaurant_44,35,35,0,Clear,Evening
ORD00569,2025-01-04 22:40:00,Downtown,Restaurant_29,25,20,-5,Rain,Evening
ORD00570,2025-01-04 22:50:00,Suburb-West,Restaurant_7,26,55,29,Cloudy,Evening
ORD00571,2025-01-04 23:00:00,Industrial Zone,Restaurant_28,48,64,16,Clear,Evening
ORD00572,2025-01-04 23:10:00,Suburb-East,Restaurant_9,25,36,11,Clear,Evening
ORD00573,2025-01-04 23:20:00,Suburb-West,Restaurant_28,43,38,-5,Rain,Evening
ORD00574,2025-01-04 23:30:00,University Area,Restaurant_6,26,26,0,Cloudy,Evening
ORD00575,2025-01-04 23:40:00,Downtown,Restaurant_29,45,41,-4,Fog,Evening
ORD00576,2025-01-04 23:50:00,Industrial Zone,Restaurant_17,44,50,6,Rain,Evening
ORD00577,2025-01-05 00:00:00,Industrial Zone,Restaurant_16,47,43,-4,Clear,Night
ORD00578,2025-01-05 00:10:00,Industrial Zone,Restaurant_23,45,44,-1,Rain,Night
ORD00579,2025-01-05 00:20:00,Suburb-East,Restaurant_31,48,44,-4,Clear,Night
ORD00580,2025-01-05 00:30:00,Suburb-West,Restaurant_3,28,30,2,Rain,Night
ORD00581,2025-01-05 00:40:00,Suburb-East,Restaurant_21,36,41,5,Fog,Night
ORD00582,2025-01-05 00:50:00,Uptown,Restaurant_26,46,48,2,Cloudy,Night
ORD00583,2025-01-05 01:00:00,Uptown,Restaurant_36,44,64,20,Clear,Night
