id,timestamp,sender,message
257,2025-05-09 01:47:21,BOBBNK,Rs. 4537.54 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
258,2025-05-24 17:25:19,ICICIBANK,You paid ₹9132.65 to Uber/Ola. UPI Ref: 253596092
259,2025-02-09 09:01:28,HDFCBK,INR 2757.23 spent at Amazon. Avl bal: 19220.7
260,2025-06-22 03:02:05,GPay,INR 8006.5 spent at Swiggy/Zomato. Avl bal: 45822.43
261,2025-01-15 10:24:33,AXISBANK,Rs. 116.3 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
262,2025-04-02 07:52:13,AXISBANK,Rs. 13885.31 debited for Electricity/Water Bill.
263,2025-05-12 08:58:46,BOBBNK,You paid ₹9066.22 to Uber/Ola. UPI Ref: 743706093
264,2025-06-25 17:34:31,HDFCBK,INR 2933.58 spent at Swiggy/Zomato. Avl bal: 45072.15
265,2025-03-05 13:16:36,ICICIBANK,INR 7728.97 spent at Amazon. Avl bal: 30487.15
266,2025-01-07 02:33:27,GPay,Rs. 9779.24 debited towards Netflix/Amazon Prime. Thank you for using GPay
267,2025-02-04 07:33:01,SBIINB,You paid ₹3782.77 to Uber/Ola. UPI Ref: 510741759
268,2025-05-26 07:18:44,AXISBANK,Rs. 14721.59 debited for Rent via NEFT to Laura. A/c bal: Rs. 41923.31
269,2025-03-27 10:41:10,GPay,INR 14351.13 spent at Amazon. Avl bal: 32171.79
270,2025-05-28 12:13:29,ICICIBANK,Rs. 12752.63 debited for Electricity/Water Bill.
271,2025-02-17 10:50:03,GPay,Rs. 9540.8 debited for Electricity/Water Bill.
272,2025-01-23 17:27:12,HDFCBK,Rs. 7508.74 debited for Rent via NEFT to Lindsey. A/c bal: Rs. 3113.02
273,2025-04-04 09:32:01,BOBBNK,INR 10155.74 spent at Swiggy/Zomato. Avl bal: 14157.06
274,2025-02-08 15:25:21,GPay,INR 6903.92 spent at Amazon. Avl bal: 49226.87
275,2025-05-03 04:10:55,ICICIBANK,INR 7534.65 spent at Amazon. Avl bal: 38322.24
276,2025-05-06 09:39:19,ICICIBANK,Rs. 825.77 debited for Electricity/Water Bill.
277,2025-05-24 09:27:24,ICICIBANK,You paid ₹8649.4 to Uber/Ola. UPI Ref: 317874550
278,2025-02-27 00:32:02,GPay,Rs. 11491.6 debited for Electricity/Water Bill.
279,2025-04-08 09:18:26,SBIINB,INR 6558.4 spent at Swiggy/Zomato. Avl bal: 43463.19
280,2025-04-07 10:55:03,BOBBNK,INR 6114.97 spent at Swiggy/Zomato. Avl bal: 12928.72
281,2025-06-10 16:09:37,SBIINB,INR 7411.75 spent at Amazon. Avl bal: 42709.19
282,2025-06-09 19:27:27,BOBBNK,INR 11959.81 spent at Swiggy/Zomato. Avl bal: 29976.44
283,2024-12-30 20:10:38,SBIINB,You paid ₹8558.64 to Uber/Ola. UPI Ref: 671637287
284,2025-04-19 08:52:28,AXISBANK,INR 14625.86 spent at Amazon. Avl bal: 42729.54
285,2025-01-28 18:07:47,ICICIBANK,Rs. 11513.44 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
286,2025-03-20 07:14:34,SBIINB,Rs. 13461.55 debited for Rent via NEFT to Teresa. A/c bal: Rs. 38457.54
287,2025-01-29 04:00:51,ICICIBANK,You paid ₹3289.01 to Uber/Ola. UPI Ref: 22225643
288,2025-06-02 19:02:00,HDFCBK,Rs. 13746.49 debited for Electricity/Water Bill.
289,2025-04-21 02:01:07,ICICIBANK,Rs. 4576.65 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
290,2025-02-17 02:34:10,HDFCBK,Rs. 7455.88 debited for Rent via NEFT to Christopher. A/c bal: Rs. 39320.61
291,2025-05-17 09:40:33,HDFCBK,Rs. 505.68 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
292,2025-06-04 09:39:29,GPay,INR 8424.16 spent at Swiggy/Zomato. Avl bal: 49628.89
293,2025-03-17 17:15:02,GPay,Rs. 11763.47 debited for Electricity/Water Bill.
294,2025-02-14 19:28:51,GPay,Rs. 558.97 debited towards Netflix/Amazon Prime. Thank you for using GPay
295,2025-04-06 06:09:49,ICICIBANK,Rs. 13086.09 debited for Electricity/Water Bill.
296,2025-05-17 23:48:59,HDFCBK,You paid ₹13370.2 to Uber/Ola. UPI Ref: 265096855
297,2025-05-09 20:26:11,AXISBANK,Rs. 2395.78 debited for Electricity/Water Bill.
298,2025-06-15 10:53:24,SBIINB,You paid ₹7929.77 to Uber/Ola. UPI Ref: 579314073
299,2025-03-24 10:21:54,ICICIBANK,INR 1576.63 spent at Amazon. Avl bal: 3735.34
300,2025-04-26 21:36:19,AXISBANK,INR 10715.34 spent at Amazon. Avl bal: 1425.54
301,2025-02-26 18:12:02,SBIINB,Rs. 329.26 debited for Electricity/Water Bill.
302,2025-05-24 03:42:04,ICICIBANK,INR 1466.7 spent at Swiggy/Zomato. Avl bal: 14765.62
303,2025-05-14 14:34:18,SBIINB,INR 4077.55 spent at Swiggy/Zomato. Avl bal: 42956.6
304,2025-03-30 22:24:57,BOBBNK,Rs. 5222.05 debited for Electricity/Water Bill.
305,2025-05-16 07:03:18,SBIINB,Rs. 5698.25 debited for Electricity/Water Bill.
306,2025-03-28 01:53:13,HDFCBK,Rs. 13974.0 debited for Rent via NEFT to Sheryl. A/c bal: Rs. 1631.9
307,2025-06-13 04:40:14,SBIINB,You paid ₹2448.6 to Uber/Ola. UPI Ref: 152746372
308,2025-05-10 00:32:13,BOBBNK,Rs. 2490.29 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
309,2024-12-28 03:33:47,ICICIBANK,You paid ₹5704.33 to Uber/Ola. UPI Ref: 268350262
310,2025-05-11 00:33:59,GPay,Rs. 5092.38 debited for Electricity/Water Bill.
311,2025-05-26 14:46:35,SBIINB,INR 7544.69 spent at Amazon. Avl bal: 19209.38
312,2025-02-03 22:23:13,BOBBNK,INR 2000.42 spent at Swiggy/Zomato. Avl bal: 11011.57
313,2025-02-25 01:16:56,ICICIBANK,Rs. 12204.82 debited for Electricity/Water Bill.
314,2025-05-20 11:10:19,BOBBNK,INR 8900.39 spent at Swiggy/Zomato. Avl bal: 27231.89
315,2025-01-28 10:08:41,SBIINB,Rs. 5464.55 debited for Electricity/Water Bill.
316,2025-06-16 08:42:22,GPay,INR 14340.81 spent at Swiggy/Zomato. Avl bal: 26173.55
317,2025-01-18 05:13:36,HDFCBK,Rs. 2714.28 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
318,2025-05-08 04:31:27,SBIINB,INR 14695.72 spent at Swiggy/Zomato. Avl bal: 30068.81
319,2025-01-23 14:35:52,BOBBNK,Rs. 13228.69 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
320,2025-04-11 23:29:29,ICICIBANK,Rs. 4675.74 debited for Rent via NEFT to Lisa. A/c bal: Rs. 48541.14
321,2025-03-19 04:22:08,SBIINB,You paid ₹14311.65 to Uber/Ola. UPI Ref: 438854597
322,2025-02-22 12:52:03,SBIINB,INR 12359.73 spent at Amazon. Avl bal: 15049.9
323,2024-12-27 09:19:03,BOBBNK,Rs. 12303.55 debited for Electricity/Water Bill.
324,2024-12-30 08:03:21,AXISBANK,Rs. 1353.21 debited for Electricity/Water Bill.
325,2025-04-13 06:42:15,HDFCBK,You paid ₹3246.14 to Uber/Ola. UPI Ref: 395789333
326,2025-01-09 19:56:06,ICICIBANK,Rs. 626.09 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
327,2025-06-25 06:29:34,BOBBNK,Rs. 5076.27 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
328,2025-03-05 22:02:47,AXISBANK,Rs. 10853.42 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
329,2025-04-29 05:02:33,GPay,INR 3570.84 spent at Amazon. Avl bal: 29668.91
330,2025-03-05 08:26:10,AXISBANK,Rs. 9052.68 debited for Electricity/Water Bill.
331,2025-05-25 06:26:20,ICICIBANK,You paid ₹13613.56 to Uber/Ola. UPI Ref: 211646000
332,2025-02-17 04:29:09,ICICIBANK,You paid ₹3819.52 to Uber/Ola. UPI Ref: 430238197
333,2025-06-06 12:51:21,BOBBNK,Rs. 6101.0 debited for Electricity/Water Bill.
334,2025-01-02 22:43:32,HDFCBK,Rs. 12424.23 debited for Electricity/Water Bill.
335,2025-02-27 23:39:56,SBIINB,INR 6873.49 spent at Amazon. Avl bal: 15360.72
336,2025-04-24 01:54:52,HDFCBK,Rs. 3875.75 debited for Electricity/Water Bill.
337,2025-02-25 02:45:01,BOBBNK,You paid ₹12039.66 to Uber/Ola. UPI Ref: 636010160
338,2024-12-28 13:45:36,SBIINB,INR 3286.13 spent at Amazon. Avl bal: 49180.66
339,2025-05-19 05:58:28,SBIINB,INR 4151.94 spent at Swiggy/Zomato. Avl bal: 19822.06
340,2025-01-11 09:59:33,BOBBNK,Rs. 5254.46 debited for Electricity/Water Bill.
341,2025-06-20 22:38:23,ICICIBANK,Rs. 6904.09 debited for Rent via NEFT to Joshua. A/c bal: Rs. 20852.76
342,2025-04-15 14:09:22,HDFCBK,Rs. 14431.98 debited for Rent via NEFT to Heather. A/c bal: Rs. 18872.32
343,2025-02-24 04:01:17,BOBBNK,Rs. 8123.59 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
344,2025-05-10 17:43:26,AXISBANK,INR 14999.22 spent at Swiggy/Zomato. Avl bal: 11537.08
345,2025-02-07 08:13:21,SBIINB,INR 1088.89 spent at Swiggy/Zomato. Avl bal: 28409.23
346,2025-01-18 20:37:47,AXISBANK,INR 8432.76 spent at Amazon. Avl bal: 27531.48
347,2025-05-15 00:17:59,HDFCBK,INR 12559.15 spent at Amazon. Avl bal: 47108.46
348,2025-05-01 19:22:56,HDFCBK,Rs. 4510.88 debited for Rent via NEFT to Scott. A/c bal: Rs. 17070.66
349,2025-05-29 10:51:31,GPay,INR 442.45 spent at Swiggy/Zomato. Avl bal: 14617.91
350,2025-01-15 15:04:07,AXISBANK,INR 583.18 spent at Amazon. Avl bal: 17235.86
351,2025-02-12 14:16:49,ICICIBANK,INR 8777.15 spent at Amazon. Avl bal: 28009.1
352,2025-05-03 20:31:24,AXISBANK,INR 6029.46 spent at Swiggy/Zomato. Avl bal: 14211.66
353,2025-03-23 04:15:54,SBIINB,Rs. 5074.48 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
354,2025-02-10 13:50:20,SBIINB,You paid ₹5464.36 to Uber/Ola. UPI Ref: 979069784
355,2025-04-06 10:13:00,GPay,Rs. 8077.25 debited for Electricity/Water Bill.
356,2025-05-12 02:53:05,BOBBNK,Rs. 11398.21 debited for Rent via NEFT to Kristen. A/c bal: Rs. 24237.01
357,2025-04-26 15:54:14,HDFCBK,Rs. 1989.4 debited for Rent via NEFT to Kevin. A/c bal: Rs. 26420.45
358,2025-05-24 07:44:32,HDFCBK,You paid ₹3910.23 to Uber/Ola. UPI Ref: 228587295
359,2025-03-25 13:35:23,AXISBANK,Rs. 4716.07 debited for Electricity/Water Bill.
360,2025-01-10 04:06:20,ICICIBANK,INR 1132.89 spent at Amazon. Avl bal: 25234.55
361,2025-05-11 03:22:23,BOBBNK,You paid ₹4633.62 to Uber/Ola. UPI Ref: 95387528
362,2025-04-18 07:39:50,SBIINB,INR 292.84 spent at Amazon. Avl bal: 39818.83
363,2025-01-07 12:30:36,BOBBNK,You paid ₹3254.02 to Uber/Ola. UPI Ref: 537359278
364,2025-05-29 13:55:53,GPay,Rs. 6900.24 debited for Rent via NEFT to Richard. A/c bal: Rs. 27217.43
365,2025-04-16 23:52:28,SBIINB,INR 2786.03 spent at Amazon. Avl bal: 1039.88
366,2025-04-10 19:07:00,HDFCBK,INR 14655.55 spent at Swiggy/Zomato. Avl bal: 24061.59
367,2025-04-27 09:57:33,AXISBANK,INR 10993.75 spent at Swiggy/Zomato. Avl bal: 11307.46
368,2025-01-15 09:32:02,GPay,You paid ₹12647.47 to Uber/Ola. UPI Ref: 656377787
369,2025-06-15 09:33:23,SBIINB,Rs. 9992.31 debited for Rent via NEFT to Cynthia. A/c bal: Rs. 6442.28
370,2025-02-15 13:48:12,HDFCBK,Rs. 2741.91 debited for Rent via NEFT to George. A/c bal: Rs. 39149.86
371,2025-04-24 17:14:50,GPay,INR 7149.76 spent at Swiggy/Zomato. Avl bal: 29055.42
372,2025-03-06 13:41:22,GPay,You paid ₹763.88 to Uber/Ola. UPI Ref: 57697928
373,2025-06-06 04:20:40,HDFCBK,You paid ₹12430.16 to Uber/Ola. UPI Ref: 179636292
374,2025-03-28 11:05:41,GPay,You paid ₹1970.93 to Uber/Ola. UPI Ref: 419590053
375,2025-05-17 10:18:41,GPay,INR 13995.24 spent at Amazon. Avl bal: 18505.06
376,2025-01-28 02:39:09,AXISBANK,Rs. 211.61 debited for Rent via NEFT to Cheryl. A/c bal: Rs. 7603.14
377,2025-03-02 12:36:48,ICICIBANK,INR 14074.6 spent at Swiggy/Zomato. Avl bal: 35336.86
378,2025-05-21 12:59:46,BOBBNK,Rs. 6278.76 debited for Rent via NEFT to Karen. A/c bal: Rs. 3225.56
379,2025-02-10 00:50:45,SBIINB,INR 1929.59 spent at Amazon. Avl bal: 9605.41
380,2025-01-01 09:09:42,BOBBNK,Rs. 3088.16 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
381,2025-03-31 03:06:11,GPay,Rs. 5017.24 debited for Rent via NEFT to Jesse. A/c bal: Rs. 43920.84
382,2025-04-07 21:32:18,GPay,Rs. 3368.24 debited for Electricity/Water Bill.
383,2025-01-31 19:13:20,GPay,Rs. 11373.23 debited towards Netflix/Amazon Prime. Thank you for using GPay
384,2025-03-13 23:54:10,SBIINB,You paid ₹12348.6 to Uber/Ola. UPI Ref: 723792578
385,2025-04-08 06:45:36,GPay,INR 13294.05 spent at Swiggy/Zomato. Avl bal: 23770.69
386,2025-03-01 05:37:02,GPay,Rs. 636.13 debited for Electricity/Water Bill.
387,2025-02-18 09:01:52,BOBBNK,Rs. 3386.36 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
388,2025-02-23 05:38:14,SBIINB,Rs. 1446.69 debited for Rent via NEFT to Grant. A/c bal: Rs. 40618.08
389,2024-12-28 18:55:24,ICICIBANK,You paid ₹9881.1 to Uber/Ola. UPI Ref: 363309745
390,2025-03-10 23:45:54,BOBBNK,Rs. 2720.47 debited for Electricity/Water Bill.
391,2025-01-18 00:04:44,SBIINB,INR 1186.08 spent at Amazon. Avl bal: 13727.69
392,2024-12-29 03:58:53,BOBBNK,INR 10041.78 spent at Swiggy/Zomato. Avl bal: 46115.2
393,2025-04-03 03:19:34,SBIINB,Rs. 216.75 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
394,2025-04-04 06:10:18,GPay,Rs. 9962.59 debited towards Netflix/Amazon Prime. Thank you for using GPay
395,2024-12-31 09:40:20,BOBBNK,Rs. 1254.09 debited for Electricity/Water Bill.
396,2025-04-01 10:39:04,GPay,INR 5868.45 spent at Amazon. Avl bal: 24302.88
397,2025-04-19 21:01:34,SBIINB,Rs. 8243.1 debited for Electricity/Water Bill.
398,2025-02-11 02:01:43,HDFCBK,Rs. 11843.61 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
399,2025-03-01 23:30:15,HDFCBK,You paid ₹11392.82 to Uber/Ola. UPI Ref: 462720502
400,2025-01-03 09:21:29,SBIINB,Rs. 3764.03 debited for Electricity/Water Bill.
401,2025-03-14 17:53:28,AXISBANK,INR 3995.54 spent at Amazon. Avl bal: 35091.76
402,2025-06-16 07:12:50,BOBBNK,INR 7220.06 spent at Amazon. Avl bal: 31793.71
403,2025-02-04 08:54:44,ICICIBANK,INR 7238.14 spent at Amazon. Avl bal: 15063.91
404,2025-03-19 11:14:42,SBIINB,You paid ₹4985.87 to Uber/Ola. UPI Ref: 699625360
405,2025-04-29 10:37:17,BOBBNK,You paid ₹2019.89 to Uber/Ola. UPI Ref: 365633341
406,2025-03-22 12:47:19,HDFCBK,Rs. 9377.14 debited for Electricity/Water Bill.
407,2025-05-19 02:19:02,AXISBANK,Rs. 509.88 debited for Rent via NEFT to Angela. A/c bal: Rs. 19183.19
408,2025-06-07 05:27:01,ICICIBANK,Rs. 12215.89 debited for Rent via NEFT to Jason. A/c bal: Rs. 41129.16
409,2025-04-28 22:16:52,ICICIBANK,Rs. 11415.75 debited for Electricity/Water Bill.
410,2025-06-25 04:43:04,BOBBNK,INR 6860.82 spent at Amazon. Avl bal: 42240.09
411,2025-03-29 04:41:34,ICICIBANK,Rs. 3038.98 debited for Rent via NEFT to Matthew. A/c bal: Rs. 38102.03
412,2025-04-24 06:06:26,ICICIBANK,INR 13069.2 spent at Swiggy/Zomato. Avl bal: 21779.99
413,2025-05-31 12:47:23,SBIINB,INR 10246.4 spent at Swiggy/Zomato. Avl bal: 13030.08
414,2025-01-09 05:26:35,BOBBNK,Rs. 9576.38 debited for Electricity/Water Bill.
415,2025-06-16 14:11:18,AXISBANK,INR 720.52 spent at Amazon. Avl bal: 7029.75
416,2025-06-05 22:43:33,ICICIBANK,Rs. 176.33 debited for Rent via NEFT to Jacqueline. A/c bal: Rs. 6748.23
417,2025-04-17 00:53:25,BOBBNK,INR 574.22 spent at Amazon. Avl bal: 29829.18
418,2025-01-12 22:55:26,GPay,INR 5302.09 spent at Swiggy/Zomato. Avl bal: 25326.84
419,2025-06-15 21:53:37,HDFCBK,INR 11151.98 spent at Swiggy/Zomato. Avl bal: 30666.14
420,2025-03-27 22:05:58,ICICIBANK,INR 11062.83 spent at Amazon. Avl bal: 21277.29
421,2025-05-01 02:50:37,AXISBANK,Rs. 13181.44 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
422,2025-03-13 09:20:26,AXISBANK,INR 5478.01 spent at Amazon. Avl bal: 24494.91
423,2025-03-17 06:43:10,BOBBNK,You paid ₹10282.59 to Uber/Ola. UPI Ref: 607543581
424,2025-05-10 07:48:10,BOBBNK,INR 8072.66 spent at Swiggy/Zomato. Avl bal: 27126.0
425,2025-05-30 09:50:17,ICICIBANK,You paid ₹7665.07 to Uber/Ola. UPI Ref: 837048415
426,2025-06-17 10:28:07,GPay,Rs. 1660.56 debited towards Netflix/Amazon Prime. Thank you for using GPay
427,2025-03-10 13:27:27,AXISBANK,You paid ₹3599.99 to Uber/Ola. UPI Ref: 213843181
428,2025-02-03 09:33:04,BOBBNK,You paid ₹1586.33 to Uber/Ola. UPI Ref: 859209122
429,2025-05-21 23:36:30,BOBBNK,Rs. 4455.41 debited for Rent via NEFT to Sarah. A/c bal: Rs. 19307.8
430,2025-01-23 20:50:45,ICICIBANK,INR 9563.57 spent at Swiggy/Zomato. Avl bal: 44087.43
431,2025-06-16 22:14:31,GPay,INR 10574.95 spent at Amazon. Avl bal: 39746.72
432,2025-04-28 09:30:32,AXISBANK,INR 11049.72 spent at Amazon. Avl bal: 1282.7
433,2025-03-16 09:15:14,SBIINB,INR 8795.14 spent at Swiggy/Zomato. Avl bal: 36751.63
434,2025-04-10 07:38:18,ICICIBANK,You paid ₹5692.08 to Uber/Ola. UPI Ref: 562928804
435,2025-05-12 11:14:55,ICICIBANK,INR 3622.65 spent at Swiggy/Zomato. Avl bal: 4684.06
436,2025-06-19 04:10:31,SBIINB,Rs. 1422.56 debited for Electricity/Water Bill.
437,2025-01-06 16:33:17,ICICIBANK,INR 3541.55 spent at Amazon. Avl bal: 18658.19
438,2025-03-08 06:21:59,AXISBANK,Rs. 9901.33 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
439,2025-02-21 09:38:00,ICICIBANK,Rs. 7550.02 debited for Rent via NEFT to William. A/c bal: Rs. 28942.4
440,2025-01-03 09:37:23,SBIINB,INR 4838.69 spent at Swiggy/Zomato. Avl bal: 21288.57
441,2025-06-22 19:42:50,SBIINB,INR 123.47 spent at Amazon. Avl bal: 9907.32
442,2025-06-03 06:25:15,ICICIBANK,INR 7167.53 spent at Swiggy/Zomato. Avl bal: 27044.41
443,2024-12-28 16:05:54,BOBBNK,You paid ₹14102.73 to Uber/Ola. UPI Ref: 74680179
444,2025-04-21 20:26:26,GPay,Rs. 1596.5 debited towards Netflix/Amazon Prime. Thank you for using GPay
445,2025-05-26 07:38:57,BOBBNK,INR 5951.73 spent at Amazon. Avl bal: 38460.69
446,2025-03-15 15:31:46,GPay,INR 11604.67 spent at Amazon. Avl bal: 46910.12
447,2025-05-10 09:29:49,BOBBNK,INR 3023.72 spent at Swiggy/Zomato. Avl bal: 11178.13
448,2025-01-19 08:14:35,AXISBANK,Rs. 8283.55 debited for Electricity/Water Bill.
449,2025-02-06 16:08:42,ICICIBANK,INR 14118.16 spent at Amazon. Avl bal: 18009.13
450,2025-01-07 23:20:38,AXISBANK,Rs. 6945.84 debited for Electricity/Water Bill.
451,2025-04-19 10:37:10,SBIINB,INR 14722.73 spent at Swiggy/Zomato. Avl bal: 6941.61
452,2025-06-08 00:12:40,BOBBNK,INR 3877.42 spent at Swiggy/Zomato. Avl bal: 42256.14
453,2025-02-25 14:48:17,AXISBANK,INR 811.65 spent at Amazon. Avl bal: 38857.62
454,2025-05-06 00:54:44,AXISBANK,Rs. 7051.36 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
455,2025-03-04 00:48:41,GPay,INR 9798.36 spent at Swiggy/Zomato. Avl bal: 4000.51
456,2025-04-16 19:54:53,GPay,INR 3144.99 spent at Swiggy/Zomato. Avl bal: 41336.64
457,2025-06-07 01:07:52,AXISBANK,Rs. 6334.94 debited for Electricity/Water Bill.
458,2025-05-13 12:15:51,SBIINB,INR 3274.54 spent at Swiggy/Zomato. Avl bal: 46501.75
459,2025-05-05 23:23:48,AXISBANK,INR 14048.94 spent at Swiggy/Zomato. Avl bal: 3820.29
460,2025-03-12 11:43:35,SBIINB,INR 12537.46 spent at Amazon. Avl bal: 6211.89
461,2025-01-11 15:49:04,BOBBNK,Rs. 7518.78 debited for Electricity/Water Bill.
462,2025-01-19 01:07:15,ICICIBANK,You paid ₹1237.47 to Uber/Ola. UPI Ref: 837714244
463,2025-03-15 08:40:18,GPay,You paid ₹9861.34 to Uber/Ola. UPI Ref: 797089470
464,2025-03-02 09:55:30,ICICIBANK,You paid ₹11341.61 to Uber/Ola. UPI Ref: 356713017
465,2025-02-13 23:14:16,BOBBNK,Rs. 6069.77 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
466,2025-04-06 15:49:06,ICICIBANK,Rs. 1770.63 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
467,2025-04-16 17:48:18,ICICIBANK,Rs. 5441.29 debited for Rent via NEFT to Marcia. A/c bal: Rs. 12991.84
468,2025-06-15 19:06:58,AXISBANK,You paid ₹10789.83 to Uber/Ola. UPI Ref: 486095923
469,2025-03-19 09:27:45,HDFCBK,Rs. 13441.89 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
470,2025-01-06 19:21:17,AXISBANK,INR 9323.49 spent at Amazon. Avl bal: 16787.14
471,2025-01-20 05:24:31,ICICIBANK,Rs. 8613.03 debited for Rent via NEFT to Scott. A/c bal: Rs. 41650.39
472,2025-02-17 04:07:51,BOBBNK,INR 14697.18 spent at Swiggy/Zomato. Avl bal: 12666.3
473,2025-02-04 21:01:55,BOBBNK,Rs. 9500.29 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
474,2025-06-08 23:09:14,GPay,You paid ₹4940.87 to Uber/Ola. UPI Ref: 160856257
475,2025-02-12 17:53:27,ICICIBANK,Rs. 4947.43 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
476,2025-02-21 00:29:29,ICICIBANK,You paid ₹5082.45 to Uber/Ola. UPI Ref: 838904239
477,2025-02-01 06:13:16,HDFCBK,Rs. 13929.73 debited for Rent via NEFT to Joseph. A/c bal: Rs. 28083.98
478,2025-03-09 10:22:15,HDFCBK,Rs. 356.6 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
479,2024-12-27 12:02:18,ICICIBANK,INR 11878.44 spent at Swiggy/Zomato. Avl bal: 15303.63
480,2025-04-22 19:16:35,HDFCBK,Rs. 10079.17 debited for Rent via NEFT to Scott. A/c bal: Rs. 6219.38
481,2025-06-20 03:26:08,BOBBNK,Rs. 1756.74 debited for Electricity/Water Bill.
482,2025-03-14 13:57:58,ICICIBANK,You paid ₹14896.4 to Uber/Ola. UPI Ref: 348012159
483,2025-05-10 05:22:06,HDFCBK,INR 11360.73 spent at Amazon. Avl bal: 12337.4
484,2025-05-25 11:45:35,BOBBNK,INR 346.98 spent at Amazon. Avl bal: 36502.59
485,2025-01-09 15:36:51,ICICIBANK,Rs. 1832.68 debited for Rent via NEFT to Amber. A/c bal: Rs. 17472.22
486,2025-05-24 09:28:42,SBIINB,INR 7265.92 spent at Swiggy/Zomato. Avl bal: 22408.85
487,2025-01-23 08:05:14,BOBBNK,Rs. 2034.27 debited for Electricity/Water Bill.
488,2025-02-04 03:15:32,ICICIBANK,Rs. 6660.54 debited for Electricity/Water Bill.
489,2025-01-05 15:17:59,SBIINB,INR 2842.89 spent at Swiggy/Zomato. Avl bal: 3817.69
490,2025-02-26 19:49:09,SBIINB,Rs. 6704.24 debited for Rent via NEFT to James. A/c bal: Rs. 13994.6
491,2025-02-17 17:48:35,ICICIBANK,Rs. 11980.99 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
492,2025-02-16 13:38:53,ICICIBANK,Rs. 2506.64 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
493,2025-03-31 04:36:08,HDFCBK,Rs. 14029.46 debited for Electricity/Water Bill.
494,2025-04-03 04:19:55,AXISBANK,Rs. 2139.26 debited for Electricity/Water Bill.
495,2025-05-22 21:33:59,GPay,Rs. 13408.89 debited for Electricity/Water Bill.
496,2025-05-04 01:57:08,ICICIBANK,INR 8023.44 spent at Swiggy/Zomato. Avl bal: 26571.63
497,2025-02-15 21:14:50,ICICIBANK,Rs. 12318.66 debited for Rent via NEFT to Jeffrey. A/c bal: Rs. 26836.52
498,2025-02-15 04:33:30,HDFCBK,Rs. 10633.57 debited for Rent via NEFT to Steven. A/c bal: Rs. 30356.17
499,2025-04-13 03:10:40,AXISBANK,Rs. 11732.23 debited for Rent via NEFT to Monica. A/c bal: Rs. 23272.48
500,2025-04-29 23:51:42,SBIINB,Rs. 14087.64 debited for Rent via NEFT to Laura. A/c bal: Rs. 46150.53
501,2025-02-12 08:22:53,GPay,Rs. 1498.2 debited for Rent via NEFT to Michelle. A/c bal: Rs. 17995.95
502,2025-06-04 17:38:59,SBIINB,INR 13724.91 spent at Swiggy/Zomato. Avl bal: 23365.03
503,2025-04-05 17:28:32,HDFCBK,Rs. 11069.05 debited for Electricity/Water Bill.
504,2025-05-20 21:56:00,HDFCBK,INR 13087.99 spent at Amazon. Avl bal: 35966.09
505,2025-03-16 08:18:56,ICICIBANK,You paid ₹8667.59 to Uber/Ola. UPI Ref: 38259406
506,2025-02-14 10:56:26,SBIINB,Rs. 8864.49 debited for Electricity/Water Bill.
507,2025-03-28 19:00:11,ICICIBANK,Rs. 736.31 debited for Rent via NEFT to Jeanette. A/c bal: Rs. 14537.96
508,2025-05-14 21:30:46,GPay,You paid ₹14397.69 to Uber/Ola. UPI Ref: 939021737
