Month,Income (INR),Expense (INR),Savings (INR)
Jun 2025,73717.14,40635.4,33081.74
May 2025,48040.92,46072.86,1968.06
Feb 2025,74970.94,48641.68,26329.26
Aug 2024,49818.38,43482.8,6335.58
Apr 2025,78199.09,48053.78,30145.31
Oct 2024,36152.96,26095.75,10057.21
Feb 2025,61687.97,35751.95,25936.02
Mar 2025,57091.94,27950.13,29141.81
Jul 2024,48630.26,30051.76,18578.5
May 2025,75351.59,72275.13,3076.46
Jul 2024,72566.48,36903.49,35662.99
Feb 2025,50127.85,43040.8,7087.05
May 2025,49153.08,45878.61,3274.47
Jan 2025,61468.47,50331.21,11137.26
Jun 2025,65767.08,30344.32,35422.76
Aug 2024,43289.13,35794.78,7494.35
Mar 2025,64903.8,44174.74,20729.06
Oct 2024,75617.65,41804.88,33812.77
Sep 2024,74400.13,67645.3,6754.83
Jul 2024,32855.38,29504.39,3350.99
May 2025,69812.08,25112.03,44700.05
Nov 2024,36840.29,29135.66,7704.63
Dec 2024,51834.65,37210.81,14623.84
Nov 2024,76369.28,41946.44,34422.84
Aug 2024,49674.07,43618.85,6055.22
Dec 2024,68349.93,25719.84,42630.09
Sep 2024,64335.85,42392.28,21943.57
Aug 2024,77495.12,27567.36,49927.76
Apr 2025,49176.42,30873.68,18302.74
Oct 2024,39412.89,37926.89,1486.0
Dec 2024,73341.63,37293.6,36048.03
Nov 2024,64570.91,43229.32,21341.59
Jan 2025,67128.95,42993.62,24135.33
Jan 2025,35551.78,32714.43,2837.35
Apr 2025,72029.33,53159.57,18869.76
Jan 2025,41375.4,38481.09,2894.31
Feb 2025,65057.01,53797.51,11259.5
Dec 2024,47626.5,30994.69,16631.81
Jul 2024,72414.56,58726.43,13688.13
Dec 2024,57899.03,49536.16,8362.87
May 2025,56728.51,53619.52,3108.99
Oct 2024,41103.12,37366.53,3736.59
Oct 2024,56341.23,50784.01,5557.22
Aug 2024,34837.73,31159.25,3678.48
Aug 2024,58351.47,39711.97,18639.5
Sep 2024,43321.28,39680.33,3640.95
May 2025,68917.66,25705.11,43212.55
Oct 2024,34638.35,28105.41,6532.94
Sep 2024,62422.12,26877.73,35544.39
Nov 2024,56295.11,51482.86,4812.25
Nov 2024,54392.97,39831.24,14561.73
Apr 2025,64175.72,32306.04,31869.68
Dec 2024,65698.18,32791.66,32906.52
Apr 2025,51944.79,40682.8,11261.99
Dec 2024,66685.67,44912.34,21773.33
Mar 2025,32123.31,27196.58,4926.73
May 2025,38203.7,29716.63,8487.07
Mar 2025,61767.52,40479.47,21288.05
Jan 2025,63522.94,32372.17,31150.77
Oct 2024,53395.22,44206.84,9188.38
May 2025,73801.57,53208.4,20593.17
Feb 2025,75151.59,54545.34,20606.25
Oct 2024,49639.8,27551.88,22087.92
Sep 2024,30512.11,25466.92,5045.19
May 2025,38242.21,25560.01,12682.2
Mar 2025,39059.27,26285.53,12773.74
Aug 2024,71149.27,27534.02,43615.25
Aug 2024,63173.05,46432.87,16740.18
Nov 2024,79812.76,59967.75,19845.01
Feb 2025,38887.37,29948.09,8939.28
Jun 2025,46029.87,29822.89,16206.98
Jul 2024,77812.66,56464.67,21347.99
Nov 2024,42207.72,30840.87,11366.85
Sep 2024,59782.47,53059.13,6723.34
Dec 2024,69148.68,47238.81,21909.87
Aug 2024,54327.55,52833.03,1494.52
Mar 2025,62993.35,47502.69,15490.66
Sep 2024,31002.36,25209.02,5793.34
Jul 2024,44404.16,35305.17,9098.99
Dec 2024,48055.43,44387.36,3668.07
Mar 2025,45451.09,43394.12,2056.97
Nov 2024,38527.17,28454.48,10072.69
Mar 2025,57220.11,44588.09,12632.02
Oct 2024,49579.73,46917.71,2662.02
Aug 2024,79823.68,38687.24,41136.44
Dec 2024,34197.35,27403.39,6793.96
Nov 2024,51516.59,34576.9,16939.69
Mar 2025,78906.16,46765.21,32140.95
Oct 2024,59734.02,45251.08,14482.94
Mar 2025,58088.07,45909.83,12178.24
Aug 2024,63964.54,61238.74,2725.8
May 2025,69678.25,48765.36,20912.89
Jul 2024,39577.92,27459.88,12118.04
May 2025,34976.52,31555.29,3421.23
Aug 2024,44607.66,42127.05,2480.61
Aug 2024,68991.19,54771.37,14219.82
Feb 2025,55851.99,43861.35,11990.64
Jan 2025,48410.4,25700.14,22710.26
Apr 2025,44826.49,32187.52,12638.97
Nov 2024,36724.74,28010.3,8714.44
Jun 2025,56824.62,47086.68,9737.94
Jul 2024,34062.12,32795.46,1266.66
Jul 2024,46925.02,31977.42,14947.6
Dec 2024,34649.23,26222.56,8426.67
Aug 2024,62696.43,29032.23,33664.2
May 2025,36780.88,34852.87,1928.01
Nov 2024,77789.09,48768.8,29020.29
Sep 2024,62658.96,58046.86,4612.1
Mar 2025,46517.16,31777.8,14739.36
Nov 2024,53155.18,31657.53,21497.65
Aug 2024,42770.81,25068.79,17702.02
Jan 2025,45570.1,35569.21,10000.89
Dec 2024,63490.3,61771.55,1718.75
Jun 2025,74497.35,48085.37,26411.98
Feb 2025,58671.65,29988.48,28683.17
Aug 2024,75331.71,29379.77,45951.94
Dec 2024,72047.68,58931.78,13115.9
May 2025,38434.78,31856.06,6578.72
Jan 2025,31186.91,25516.5,5670.41
Jun 2025,60770.65,46732.35,14038.3
Mar 2025,43992.74,25115.46,18877.28
Jan 2025,47129.46,37059.57,10069.89
Apr 2025,55144.66,30454.57,24690.09
Jan 2025,55465.45,51579.69,3885.76
Apr 2025,59747.84,52296.52,7451.32
Jun 2025,41388.76,28122.2,13266.56
Dec 2024,31287.0,26705.71,4581.29
Jul 2024,44801.01,39147.47,5653.54
Jan 2025,64793.71,28802.96,35990.75
Mar 2025,65077.09,29649.15,35427.94
Jan 2025,44433.89,36480.67,7953.22
Nov 2024,56587.0,33198.91,23388.09
Oct 2024,56167.65,35847.12,20320.53
Sep 2024,65434.94,36128.14,29306.8
Nov 2024,43808.65,36083.6,7725.05
Mar 2025,68367.16,67256.58,1110.58
Nov 2024,65009.25,49900.46,15108.79
Mar 2025,30659.54,29559.06,1100.48
Mar 2025,59257.35,32789.77,26467.58
Aug 2024,46389.13,40022.46,6366.67
Mar 2025,76683.43,34428.01,42255.42
Oct 2024,50373.95,34324.01,16049.94
Jun 2025,75725.82,64825.74,10900.08
Mar 2025,33781.69,32317.1,1464.59
Sep 2024,32518.24,28703.83,3814.41
Jan 2025,43529.62,30157.49,13372.13
Dec 2024,40580.43,36307.54,4272.89
Feb 2025,35301.83,30472.14,4829.69
Dec 2024,39497.6,27444.0,12053.6
Sep 2024,36724.16,25986.57,10737.59
Mar 2025,60690.24,36578.88,24111.36
Jun 2025,32131.43,25171.1,6960.33
Dec 2024,39485.45,35371.76,4113.69
Aug 2024,59495.46,47502.09,11993.37
Dec 2024,79849.12,72969.95,6879.17
Sep 2024,57381.37,36234.95,21146.42
Apr 2025,33017.91,26111.05,6906.86
Jul 2024,68680.23,44600.98,24079.25
Jun 2025,67568.41,49235.16,18333.25
Mar 2025,42317.38,26343.64,15973.74
Jan 2025,76359.86,38100.01,38259.85
Oct 2024,32649.92,26014.24,6635.68
Jun 2025,31159.24,27816.05,3343.19
Feb 2025,50482.84,45108.35,5374.49
Feb 2025,59167.64,36428.51,22739.13
Nov 2024,74970.91,54576.67,20394.24
Jan 2025,48469.43,29865.45,18603.98
Feb 2025,37043.79,30427.76,6616.03
Jun 2025,65835.39,32591.35,33244.04
May 2025,39664.9,29140.86,10524.04
May 2025,61849.58,52988.51,8861.07
May 2025,49269.1,44870.42,4398.68
Apr 2025,77932.91,36343.78,41589.13
Apr 2025,33762.35,28947.44,4814.91
Jul 2024,39792.28,31635.62,8156.66
Jan 2025,61857.99,41710.51,20147.48
Oct 2024,36402.15,30057.36,6344.79
Nov 2024,47203.58,44962.25,2241.33
Feb 2025,77940.13,36851.72,41088.41
Dec 2024,78731.41,76098.62,2632.79
Aug 2024,67313.61,60463.02,6850.59
Sep 2024,37332.88,30802.22,6530.66
Jul 2024,75120.76,71724.51,3396.25
Oct 2024,70868.72,36076.3,34792.42
Feb 2025,58572.11,50954.2,7617.91
Aug 2024,56557.77,36754.61,19803.16
Jul 2024,65165.64,56399.69,8765.95
Jan 2025,49562.64,29183.05,20379.59
Jun 2024,32026.86,27644.39,4382.47
Dec 2024,47848.84,45925.42,1923.42
Mar 2025,59086.6,51632.19,7454.41
May 2025,30650.81,28411.01,2239.8
Nov 2024,47037.31,40345.16,6692.15
Sep 2024,68110.11,46766.48,21343.63
Oct 2024,31752.43,28796.22,2956.21
Nov 2024,41751.26,35116.28,6634.98
Jan 2025,49965.02,38414.02,11551.0
Jul 2024,66975.98,54913.49,12062.49
Apr 2025,72169.46,30354.14,41815.32
Oct 2024,46602.9,33071.21,13531.69
Apr 2025,40415.18,35180.86,5234.32
Dec 2024,39903.1,37930.88,1972.22
Aug 2024,49060.46,40755.75,8304.71
Sep 2024,40550.6,38278.6,2272.0
Aug 2024,61100.6,51269.12,9831.48
May 2025,43249.34,31778.09,11471.25
Apr 2025,75933.04,46467.77,29465.27
Aug 2024,42393.29,40223.65,2169.64
Sep 2024,52935.08,44265.32,8669.76
Dec 2024,58682.59,48941.7,9740.89
Jul 2024,33133.66,25097.24,8036.42
May 2025,48866.6,26805.94,22060.66
Jul 2024,51097.1,30967.9,20129.2
Aug 2024,57609.28,52302.25,5307.03
Mar 2025,57505.94,27959.65,29546.29
Jul 2024,45463.11,26630.26,18832.85
Nov 2024,47930.71,29819.25,18111.46
Nov 2024,54218.14,44639.83,9578.31
Oct 2024,63800.18,32444.27,31355.91
Oct 2024,36228.68,33122.83,3105.85
Apr 2025,47289.49,33391.17,13898.32
Apr 2025,79784.41,30950.71,48833.7
Jun 2025,51387.28,45259.28,6128.0
Apr 2025,76236.42,73683.89,2552.53
Oct 2024,54568.76,40261.28,14307.48
Aug 2024,60143.63,36851.94,23291.69
Feb 2025,58466.2,56488.19,1978.01
Apr 2025,51366.18,46364.13,5002.05
Sep 2024,30166.57,26106.26,4060.31
Dec 2024,32323.18,26976.04,5347.14
Nov 2024,54715.94,44337.58,10378.36
Oct 2024,71126.92,32371.94,38754.98
Nov 2024,61610.1,25804.2,35805.9
Mar 2025,55222.44,37958.88,17263.56
Feb 2025,74091.76,31219.55,42872.21
Mar 2025,79104.89,34841.71,44263.18
Jan 2025,72469.56,30398.59,42070.97
Dec 2024,46193.51,42453.92,3739.59
Jul 2024,48807.7,46689.02,2118.68
Nov 2024,35270.47,27409.09,7861.38
Jun 2025,77120.04,54250.93,22869.11
Apr 2025,78281.54,71614.34,6667.2
Jul 2024,64589.51,48899.23,15690.28
Jun 2025,39272.52,38247.26,1025.26
Oct 2024,55733.11,48514.57,7218.54
Jul 2024,62631.05,59597.59,3033.46
Dec 2024,79629.24,39571.49,40057.75
Dec 2024,76738.4,65709.35,11029.05
Sep 2024,43070.22,29104.8,13965.42
Mar 2025,53653.26,27023.02,26630.24
Sep 2024,72706.29,63779.22,8927.07
Mar 2025,56841.2,50612.54,6228.66
Oct 2024,77844.7,41235.59,36609.11
Apr 2025,41897.54,36869.26,5028.28
Mar 2025,45960.86,25613.61,20347.25
Sep 2024,65945.84,64937.41,1008.43
Jan 2025,32051.4,30312.55,1738.85
Feb 2025,73044.56,65745.13,7299.43
Nov 2024,35505.84,32340.65,3165.19
Dec 2024,50188.97,39256.05,10932.92
Jan 2025,44452.22,31415.98,13036.24
May 2025,40437.45,25057.84,15379.61
Aug 2024,75533.44,49325.78,26207.66
Jul 2024,43642.11,40702.26,2939.85
Nov 2024,69353.63,27515.95,41837.68
Jul 2024,46844.0,35596.54,11247.46
Nov 2024,63544.48,49809.32,13735.16
Mar 2025,79378.61,58631.9,20746.71
Oct 2024,42672.04,39060.0,3612.04
Apr 2025,46996.61,38176.82,8819.79
Oct 2024,46225.67,35093.01,11132.66
Jun 2025,75825.76,45490.86,30334.9
Oct 2024,66818.24,38288.26,28529.98
May 2025,34156.76,30568.3,3588.46
Nov 2024,63743.1,42375.3,21367.8
May 2025,68728.37,30128.31,38600.06
Sep 2024,49697.24,38019.42,11677.82
Oct 2024,57676.77,52078.04,5598.73
May 2025,31638.35,29744.28,1894.07
Jul 2024,74618.43,60790.24,13828.19
Feb 2025,70509.17,33608.91,36900.26
Mar 2025,51971.39,29006.23,22965.16
May 2025,57644.37,43332.28,14312.09
Apr 2025,76870.52,73746.66,3123.86
Jun 2025,65202.13,28950.35,36251.78
Jan 2025,74177.67,71872.88,2304.79
Feb 2025,75429.37,71583.3,3846.07
Nov 2024,46975.85,26918.76,20057.09
Jan 2025,52347.48,46785.84,5561.64
May 2025,47599.17,38793.14,8806.03
Dec 2024,74078.23,26183.6,47894.63
Aug 2024,35532.39,32584.99,2947.4
Nov 2024,36504.3,28146.43,8357.87
Nov 2024,58594.2,43482.09,15112.11
May 2025,47771.88,32920.13,14851.75
Sep 2024,55933.36,40002.06,15931.3
Sep 2024,77386.32,32687.29,44699.03
Feb 2025,31610.36,28045.9,3564.46
Apr 2025,36286.66,27194.7,9091.96
Aug 2024,58810.61,26361.95,32448.66
Dec 2024,60572.08,41581.0,18991.08
Sep 2024,49407.13,38358.38,11048.75
Apr 2025,51873.15,33026.84,18846.31
Jul 2024,64259.23,56741.53,7517.7
Jun 2025,57459.22,54858.7,2600.52
Jun 2024,77029.65,49096.56,27933.09
Mar 2025,56598.92,26236.56,30362.36
Jan 2025,39453.66,32947.12,6506.54
Aug 2024,37645.65,27099.88,10545.77
Oct 2024,77463.88,38486.61,38977.27
Jul 2024,41631.48,29107.98,12523.5
Nov 2024,68679.14,39873.16,28805.98
Nov 2024,51751.82,28562.0,23189.82
Jan 2025,45121.41,27174.83,17946.58
Feb 2025,75162.59,50640.96,24521.63
Nov 2024,76336.29,44942.39,31393.9
Nov 2024,35555.34,33069.38,2485.96
Jan 2025,42679.64,33688.22,8991.42
May 2025,49142.88,29823.64,19319.24
Nov 2024,56020.66,48141.83,7878.83
Jul 2024,44127.05,37609.73,6517.32
Aug 2024,51276.72,45836.88,5439.84
Aug 2024,41988.46,37528.18,4460.28
Mar 2025,67897.2,58416.18,9481.02
May 2025,60074.51,56541.11,3533.4
Jul 2024,33396.46,25120.52,8275.94
Feb 2025,63987.83,61655.82,2332.01
Jul 2024,64742.07,40783.57,23958.5
Oct 2024,56820.65,26474.44,30346.21
Mar 2025,35301.45,33312.46,1988.99
Aug 2024,69525.92,49678.24,19847.68
Mar 2025,65495.59,45419.05,20076.54
Mar 2025,52929.0,32938.23,19990.77
Nov 2024,38007.74,34561.08,3446.66
Apr 2025,77504.23,26724.51,50779.72
Nov 2024,34703.82,29169.15,5534.67
Jan 2025,60497.27,28857.31,31639.96
Jun 2024,51719.16,48704.01,3015.15
Aug 2024,63924.42,39924.37,24000.05
Jul 2024,48456.86,40072.11,8384.75
Apr 2025,31072.46,26851.7,4220.76
Sep 2024,61644.34,36640.04,25004.3
Sep 2024,58078.08,49531.64,8546.44
Feb 2025,40322.26,35918.91,4403.35
Dec 2024,49781.57,47032.32,2749.25
Oct 2024,48756.57,33056.22,15700.35
May 2025,56374.41,53930.16,2444.25
Sep 2024,34957.13,31143.72,3813.41
Mar 2025,36771.49,35222.3,1549.19
Dec 2024,32895.57,27430.63,5464.94
Feb 2025,50252.68,41056.72,9195.96
Mar 2025,62193.56,43949.22,18244.34
Sep 2024,46661.78,26844.15,19817.63
Nov 2024,60734.16,37629.0,23105.16
Jan 2025,48369.65,38697.2,9672.45
Jun 2025,44166.15,39716.65,4449.5
Nov 2024,39796.1,36244.08,3552.02
Feb 2025,36040.04,34278.82,1761.22
Nov 2024,35781.52,27951.68,7829.84
Jan 2025,56674.48,37321.86,19352.62
Dec 2024,50573.31,45284.83,5288.48
Sep 2024,77473.95,58290.31,19183.64
Nov 2024,39789.04,30270.66,9518.38
Aug 2024,32534.26,30386.43,2147.83
Jul 2024,44511.49,37491.17,7020.32
Apr 2025,71234.97,55590.46,15644.51
Sep 2024,41192.93,28010.03,13182.9
Apr 2025,49690.32,45833.83,3856.49
Jun 2025,52319.29,50775.61,1543.68
Mar 2025,71746.18,49656.33,22089.85
Jun 2025,72525.84,62678.33,9847.51
Mar 2025,65715.89,64081.31,1634.58
May 2025,53786.99,44512.26,9274.73
Mar 2025,76015.92,45670.45,30345.47
Mar 2025,76438.32,53664.88,22773.44
Jun 2025,43708.1,41314.89,2393.21
Sep 2024,76596.17,37220.74,39375.43
Mar 2025,67261.33,58174.64,9086.69
Oct 2024,32221.15,26179.18,6041.97
Mar 2025,35443.12,26563.23,8879.89
Sep 2024,34328.39,25642.24,8686.15
Nov 2024,59003.62,45609.06,13394.56
Jun 2025,34610.23,29918.36,4691.87
Nov 2024,33395.36,29365.92,4029.44
Jan 2025,41707.81,30144.12,11563.69
Mar 2025,39591.25,25744.45,13846.8
Apr 2025,58871.49,51233.39,7638.1
Jan 2025,42554.33,29692.44,12861.89
May 2025,77205.85,45504.95,31700.9
Aug 2024,34735.68,29318.28,5417.4
Sep 2024,45580.2,34205.4,11374.8
Jun 2024,54928.16,38891.79,16036.37
Sep 2024,55793.73,28885.63,26908.1
Apr 2025,75199.68,25521.88,49677.8
Nov 2024,54858.88,26979.01,27879.87
Aug 2024,41689.7,38793.53,2896.17
Oct 2024,36942.9,27494.82,9448.08
Jun 2025,65629.62,39137.77,26491.85
Mar 2025,48082.32,27797.43,20284.89
Aug 2024,39253.62,28515.08,10738.54
Jul 2024,69272.54,43013.59,26258.95
Sep 2024,58414.71,51104.35,7310.36
Jan 2025,60992.42,35008.79,25983.63
Dec 2024,33751.94,29808.39,3943.55
Jul 2024,50086.35,31008.36,19077.99
Feb 2025,69283.71,51100.61,18183.1
Jan 2025,44612.92,28654.47,15958.45
Mar 2025,76199.6,69663.95,6535.65
Sep 2024,68046.84,42758.62,25288.22
Nov 2024,45849.72,43515.82,2333.9
Jul 2024,41036.13,37732.19,3303.94
Aug 2024,71289.44,55099.24,16190.2
Apr 2025,32537.33,25917.53,6619.8
Feb 2025,35220.64,33738.58,1482.06
Sep 2024,56213.88,29155.44,27058.44
Oct 2024,46874.59,35760.7,11113.89
Jan 2025,64764.63,50548.54,14216.09
Feb 2025,74131.62,38632.83,35498.79
May 2025,56350.27,42397.97,13952.3
Apr 2025,75198.13,73913.61,1284.52
May 2025,55060.63,41786.28,13274.35
May 2025,46149.67,40528.43,5621.24
Feb 2025,30528.71,27859.51,2669.2
May 2025,51027.94,40518.43,10509.51
May 2025,50440.74,48090.29,2350.45
Sep 2024,32155.28,28416.72,3738.56
May 2025,32759.89,28101.03,4658.86
Aug 2024,49172.43,39686.15,9486.28
Mar 2025,50785.83,27375.77,23410.06
Jan 2025,52390.05,41919.99,10470.06
Feb 2025,42876.27,29877.1,12999.17
Dec 2024,35237.82,27896.41,7341.41
Sep 2024,39662.79,33678.97,5983.82
Nov 2024,39397.27,27214.89,12182.38
Jan 2025,79918.95,36342.71,43576.24
Jun 2025,50363.37,35271.46,15091.91
Feb 2025,58421.83,27321.57,31100.26
May 2025,78294.62,41531.87,36762.75
Jun 2025,52912.45,43795.15,9117.3
Mar 2025,72446.41,44838.11,27608.3
Nov 2024,61026.77,54209.14,6817.63
Jan 2025,60967.16,52449.98,8517.18
Dec 2024,54872.11,52319.29,2552.82
Mar 2025,72520.56,68516.05,4004.51
Sep 2024,42555.17,37130.83,5424.34
Jun 2024,61950.13,38034.39,23915.74
Sep 2024,51750.84,37648.51,14102.33
Sep 2024,65903.47,27673.74,38229.73
Mar 2025,58754.74,30208.87,28545.87
Oct 2024,32100.63,28183.96,3916.67
Nov 2024,70094.64,34628.58,35466.06
Jul 2024,36013.62,26848.39,9165.23
Jul 2024,78195.33,25833.05,52362.28
Nov 2024,47316.95,39652.21,7664.74
Jan 2025,68387.55,36954.67,31432.88
Dec 2024,54695.76,31232.45,23463.31
Apr 2025,64268.62,59598.35,4670.27
Jul 2024,55762.0,47166.24,8595.76
Jul 2024,65049.1,27439.25,37609.85
Jul 2024,73489.45,44167.21,29322.24
Jan 2025,36646.13,28118.16,8527.97
Nov 2024,32877.71,26024.64,6853.07
Dec 2024,64135.35,38076.83,26058.52
May 2025,59357.64,26165.69,33191.95
Jun 2025,70324.74,30289.91,40034.83
Jan 2025,67208.9,51996.82,15212.08
Feb 2025,48334.0,40465.92,7868.08
Jun 2025,44445.12,27430.9,17014.22
Nov 2024,31830.69,30501.94,1328.75
May 2025,59233.5,28019.71,31213.79
Mar 2025,61334.07,44751.2,16582.87
Mar 2025,54182.25,27905.74,26276.51
May 2025,71519.32,56062.25,15457.07
Jul 2024,39972.03,29518.38,10453.65
Jan 2025,56766.43,50510.08,6256.35
Aug 2024,35765.53,33177.11,2588.42
Feb 2025,66721.72,52925.23,13796.49
Jul 2024,31342.98,28378.03,2964.95
Jan 2025,71106.21,60386.7,10719.51
Apr 2025,40543.13,37116.75,3426.38
Jul 2024,63103.51,34463.29,28640.22
Sep 2024,65916.31,33588.55,32327.76
Jul 2024,46879.7,39498.49,7381.21
Sep 2024,63483.93,60089.29,3394.64
Aug 2024,75632.72,34022.11,41610.61
May 2025,46010.64,32723.11,13287.53
Nov 2024,51006.04,26826.4,24179.64
Jan 2025,41669.21,40037.14,1632.07
Feb 2025,45055.04,25937.98,19117.06
Dec 2024,78209.46,51892.07,26317.39
Sep 2024,33057.07,30077.49,2979.58
Mar 2025,48835.9,26771.68,22064.22
Sep 2024,61218.23,54959.53,6258.7
Jan 2025,47855.05,27275.23,20579.82
Oct 2024,45704.65,37973.59,7731.06
Jun 2025,68036.16,63694.87,4341.29
Jul 2024,47361.63,41272.31,6089.32
Mar 2025,42594.09,29744.05,12850.04
Nov 2024,59149.54,34738.43,24411.11
Feb 2025,31804.93,26954.36,4850.57
Jun 2025,50044.83,46172.13,3872.7
Feb 2025,45662.0,38508.24,7153.76
Mar 2025,67497.32,33936.31,33561.01
Sep 2024,59231.95,32599.35,26632.6
Nov 2024,42338.72,39252.27,3086.45
Nov 2024,64974.88,44502.01,20472.87
Jun 2025,78609.27,57249.14,21360.13
Mar 2025,64695.94,54022.45,10673.49
Aug 2024,71144.34,31447.71,39696.63
Jan 2025,35932.8,27932.27,8000.53
Oct 2024,30671.16,25795.69,4875.47
Jan 2025,62317.58,35984.64,26332.94
Nov 2024,38677.25,27373.97,11303.28
Jul 2024,44217.88,28170.4,16047.48
Nov 2024,34459.39,30453.16,4006.23
Jul 2024,52365.67,33022.64,19343.03
Jul 2024,55598.41,31342.42,24255.99
Mar 2025,59758.28,47610.74,12147.54
Jun 2025,48513.46,38682.68,9830.78
Sep 2024,30488.25,28305.84,2182.41
Apr 2025,71909.51,31967.71,39941.8
Nov 2024,38555.71,33312.15,5243.56
Jan 2025,62138.36,34950.72,27187.64
Jun 2025,72102.49,49136.31,22966.18
Dec 2024,33421.65,31979.96,1441.69
Mar 2025,77972.32,27654.36,50317.96
Nov 2024,35978.4,29680.33,6298.07
Mar 2025,54929.77,31026.21,23903.56
Feb 2025,48284.77,41832.84,6451.93
Apr 2025,78004.77,37531.75,40473.02
Jun 2025,59887.89,47244.47,12643.42
May 2025,52522.06,35534.65,16987.41
Jun 2025,43631.07,34583.97,9047.1
May 2025,53062.69,25246.92,27815.77
Oct 2024,33240.32,25817.61,7422.71
Mar 2025,57911.74,26739.23,31172.51
Nov 2024,67942.85,65440.23,2502.62
Feb 2025,71823.09,68446.99,3376.1
Apr 2025,31798.8,28367.77,3431.03
Nov 2024,79622.57,68903.85,10718.72
Mar 2025,53396.4,35983.36,17413.04
Oct 2024,48486.09,29679.0,18807.09
Jan 2025,30763.16,25217.82,5545.34
Aug 2024,66704.66,55391.54,11313.12
Mar 2025,48131.9,44668.04,3463.86
Aug 2024,31764.9,29138.83,2626.07
Apr 2025,74076.97,59993.6,14083.37
Apr 2025,56985.92,33236.55,23749.37
Jan 2025,53337.47,38958.98,14378.49
Sep 2024,44233.69,26696.41,17537.28
May 2025,66539.77,32680.7,33859.07
Nov 2024,31847.84,29127.55,2720.29
Sep 2024,36665.09,26937.55,9727.54
Mar 2025,71454.61,30668.84,40785.77
Jun 2025,78182.4,51909.33,26273.07
Jul 2024,42408.68,30514.67,11894.01
Apr 2025,52916.73,29589.01,23327.72
Feb 2025,64739.74,58313.62,6426.12
Jul 2024,47346.21,37163.85,10182.36
Nov 2024,44573.67,38573.35,6000.32
Oct 2024,39543.86,30832.11,8711.75
Nov 2024,55099.14,44912.69,10186.45
Mar 2025,52956.8,40073.79,12883.01
Nov 2024,73416.95,45094.04,28322.91
Oct 2024,55415.95,35968.48,19447.47
Nov 2024,44392.17,38060.27,6331.9
Dec 2024,72659.72,49290.3,23369.42
Sep 2024,65902.37,48682.25,17220.12
Jun 2025,51217.01,38789.7,12427.31
Jul 2024,49208.47,29090.19,20118.28
Jun 2025,71029.53,60671.01,10358.52
Sep 2024,75238.76,30916.72,44322.04
Apr 2025,79584.51,26627.08,52957.43
May 2025,44853.67,29000.42,15853.25
Feb 2025,48677.2,34919.22,13757.98
Jul 2024,39418.02,35805.01,3613.01
Sep 2024,45201.72,41445.16,3756.56
Jun 2025,48925.52,27243.2,21682.32
Mar 2025,70615.01,33313.15,37301.86
Feb 2025,61408.44,57189.62,4218.82
Aug 2024,52417.2,49528.61,2888.59
Apr 2025,42800.08,26068.91,16731.17
Oct 2024,38000.01,31812.05,6187.96
Sep 2024,76056.97,37302.0,38754.97
Apr 2025,53942.33,33686.53,20255.8
Mar 2025,35463.2,31333.36,4129.84
Dec 2024,56066.39,27525.73,28540.66
Apr 2025,65801.56,46312.79,19488.77
Jul 2024,76981.94,69801.22,7180.72
Dec 2024,49503.21,34475.94,15027.27
Aug 2024,61805.34,57596.59,4208.75
Jan 2025,62618.33,42935.95,19682.38
Jan 2025,77410.58,66805.74,10604.84
Mar 2025,62580.73,28091.67,34489.06
Apr 2025,51880.16,35463.18,16416.98
Nov 2024,36547.95,33412.55,3135.4
Sep 2024,51795.73,41232.53,10563.2
May 2025,55885.97,37446.27,18439.7
Jun 2025,53079.91,41331.44,11748.47
Jan 2025,63923.64,34611.69,29311.95
Apr 2025,79854.81,65425.22,14429.59
Oct 2024,53593.53,33957.28,19636.25
Feb 2025,56450.19,31166.8,25283.39
Sep 2024,67483.85,61359.96,6123.89
Apr 2025,78397.04,47693.63,30703.41
Jun 2024,75779.06,42475.22,33303.84
Jul 2024,31764.54,28973.88,2790.66
May 2025,50781.24,27101.8,23679.44
Feb 2025,65981.98,37362.34,28619.64
Aug 2024,46598.33,29416.74,17181.59
Jan 2025,77207.66,53684.05,23523.61
Jul 2024,45488.8,27351.07,18137.73
Jun 2025,42689.45,29868.42,12821.03
Jan 2025,45861.05,28790.18,17070.87
Dec 2024,55083.36,33784.42,21298.94
Feb 2025,40619.84,28836.68,11783.16
Jul 2024,32037.46,26878.89,5158.57
Jul 2024,75002.45,68090.09,6912.36
Nov 2024,66459.77,61419.6,5040.17
Aug 2024,33676.7,32067.82,1608.88
Feb 2025,77219.06,51209.03,26010.03
Apr 2025,51798.29,49985.93,1812.36
Aug 2024,51755.11,49268.62,2486.49
Aug 2024,42701.81,38656.85,4044.96
May 2025,42856.91,29864.82,12992.09
May 2025,30703.19,26289.43,4413.76
Aug 2024,47101.33,36600.3,10501.03
Dec 2024,48929.49,30724.79,18204.7
Dec 2024,43283.83,33071.59,10212.24
Sep 2024,44116.65,30884.84,13231.81
Dec 2024,33956.3,31469.29,2487.01
Dec 2024,59756.35,47404.69,12351.66
Dec 2024,44209.87,29708.0,14501.87
Jul 2024,60151.73,48409.13,11742.6
Mar 2025,78617.46,71115.51,7501.95
Mar 2025,72427.18,69029.1,3398.08
Sep 2024,71466.22,58531.79,12934.43
Nov 2024,77926.57,41244.67,36681.9
Nov 2024,64279.92,46096.48,18183.44
